Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
281,Mike Jorgensen*,32,NYM,NL,0.1,86,139,122,8,25,5,2,3,15,4,0,12,24,0.205,0.27,0.352,0.623,78,0.297,68,43,2,0,2,3,1,3H9/7,,jorgemi01
282,Darryl Motley,21,KCR,AL,-0.1,42,135,125,15,29,4,0,2,8,1,3,7,15,0.232,0.276,0.312,0.588,71,0.292,82,39,2,1,1,1,0,9/H7,,motleda01
283,Joe Rudi,34,BOS,AL,-0.4,49,135,122,14,22,3,0,6,24,0,0,8,29,0.18,0.239,0.352,0.591,65,0.289,65,43,2,2,1,2,1,HD/39,,rudijo01
284,Jerry White#,28,MON,NL,0,59,135,119,11,26,5,1,3,11,5,2,13,17,0.218,0.293,0.353,0.646,83,0.31,79,42,0,0,2,1,0,H98/7,,whiteje01
285,César Gerónimo*,33,KCR,AL,0.5,59,133,118,14,29,0,2,2,13,6,1,11,16,0.246,0.305,0.331,0.636,86,0.311,83,39,3,0,2,2,2,9H/78,,geronce01
286,Tito Landrum,26,STL,NL,0.3,81,133,119,13,31,5,4,0,10,4,2,6,14,0.261,0.297,0.37,0.667,87,0.31,78,44,2,1,5,2,0,7H9/8,,landrti01
287,Mike Ramsey#,27,STL,NL,0.7,47,133,124,19,32,3,0,0,9,4,0,8,16,0.258,0.303,0.282,0.585,65,0.309,73,35,6,0,1,0,1,6/H547,,ramsemi01
288,Von Hayes*,22,CLE,AL,0.6,43,131,109,21,28,8,2,1,17,8,1,14,10,0.257,0.346,0.394,0.741,115,0.351,108,43,2,2,4,2,1,DH7/59,,hayesvo01
289,Bobby Murcer*,35,NYY,AL,0.4,50,130,117,14,31,6,0,6,24,0,0,12,15,0.265,0.331,0.47,0.801,131,0.36,125,55,3,0,0,1,1,DH,,murcebo01
290,Mike O'Berry,27,CIN,NL,0.3,55,128,111,6,20,3,1,1,5,0,0,14,19,0.18,0.272,0.252,0.524,49,0.283,60,28,3,0,3,0,0,2/H,,o'bermi01
291,Luis Pujols,25,HOU,NL,-0.2,40,128,117,5,28,3,1,1,14,1,0,10,17,0.239,0.297,0.308,0.605,76,0.282,65,36,4,0,0,1,3,2/H,,pujollu01
292,Héctor Cruz,28,CHC,NL,0.1,53,127,109,15,25,5,0,7,15,2,2,17,24,0.229,0.331,0.468,0.799,122,0.361,119,51,3,0,0,1,0,H59/7,,cruzhe01
293,Steve Dillard,30,CHC,NL,0.3,53,127,119,18,26,7,1,2,11,0,0,8,20,0.218,0.268,0.345,0.612,70,0.29,64,41,1,0,0,0,0,4H/56,,dillast01
294,Steve Sax,21,LAD,NL,0.7,31,127,119,15,33,2,0,2,9,5,7,7,14,0.277,0.317,0.345,0.662,91,0.333,115,41,0,0,1,0,1,4/H,,saxst01
295,Scot Thompson*,25,CHC,NL,-2.3,57,127,115,8,19,5,0,0,8,2,0,7,8,0.165,0.208,0.209,0.417,17,0.219,6,24,2,0,2,3,1,H8/937,,thompsc01
296,Bill Stein,34,TEX,AL,0.4,53,126,115,21,38,6,0,2,22,1,2,7,15,0.33,0.36,0.435,0.795,135,0.352,129,50,5,0,1,3,3,H3/57469,,steinbi02
297,Gary Woods,27,HOU,NL,-0.2,54,126,110,10,23,4,1,0,12,2,1,11,22,0.209,0.276,0.264,0.54,58,0.256,45,29,4,0,3,2,4,9H/87,,woodsga01
298,Dave Edwards,27,SDP,NL,-0.3,58,125,112,13,24,4,1,2,13,3,1,11,24,0.214,0.282,0.321,0.604,76,0.292,73,36,3,0,1,1,0,9H7/8,,edwarda01
299,Willie Upshaw*,24,TOR,AL,-0.6,61,123,111,15,19,3,1,4,10,2,1,11,16,0.171,0.252,0.324,0.576,62,0.285,63,36,1,1,0,0,0,H3D/97,,upshawi01
300,Greg Gross*,28,PHI,NL,0.1,83,119,102,14,23,6,1,0,7,2,2,15,5,0.225,0.319,0.304,0.623,75,0.301,73,31,4,0,0,2,4,H97/8,,grossgr01
301,Pat Tabler,23,CHC,NL,-0.3,35,117,101,11,19,3,1,1,5,0,1,13,26,0.188,0.281,0.267,0.548,54,0.259,43,27,4,0,3,0,0,4/H,,tablepa01
302,Thad Bosley*,24,MIL,AL,-0.4,42,112,105,11,24,2,0,0,3,2,1,6,13,0.229,0.27,0.248,0.518,54,0.262,57,26,4,0,1,0,0,9/78HD,,bosleth01
303,Rick Sofield*,24,MIN,AL,-0.7,42,112,102,9,18,2,0,0,5,3,2,8,22,0.176,0.234,0.196,0.43,23,0.215,13,20,5,0,1,1,0,7H/D9,,sofieri01
304,Johnny Ray#,24,PIT,NL,0.1,31,109,102,10,25,11,0,0,6,0,0,6,9,0.245,0.284,0.353,0.637,78,0.284,58,36,3,0,0,1,2,4/H,,rayjo01
305,Jamie Quirk*,26,KCR,AL,-0.2,46,107,100,8,25,7,0,0,10,0,2,6,17,0.25,0.299,0.32,0.619,81,0.284,76,32,5,1,0,0,1,2H/549,,quirkja01
306,Dick Davis,27,PHI,NL,0.7,45,106,96,12,32,6,1,2,19,1,2,8,13,0.333,0.387,0.479,0.866,140,0.396,146,46,1,1,0,1,0,9H/7,,davisdi02
307,Barry Evans,25,SDP,NL,0.3,54,106,93,11,30,5,0,0,7,2,2,9,9,0.323,0.371,0.376,0.748,119,0.332,109,35,4,0,1,3,2,5H3/46,,evansba01
308,Danny Heep*,23,HOU,NL,-0.2,33,106,96,6,24,3,0,0,11,0,0,10,11,0.25,0.321,0.281,0.602,76,0.279,64,27,3,0,0,0,2,3H/9,,heepda01
309,Rafael Landestoy#,28,2TM,NL,-1.1,47,106,85,8,13,1,1,0,5,5,1,17,9,0.153,0.294,0.188,0.482,42,0.237,21,16,6,0,4,0,4,4H,,landera01
310,Jerry Royster,28,ATL,NL,-0.7,64,105,93,13,19,4,1,0,9,7,5,7,14,0.204,0.257,0.269,0.526,48,0.25,37,25,2,0,4,1,0,H54,,roystje01
311,Dickie Thon,23,HOU,NL,0.2,49,105,95,13,26,6,0,0,3,6,1,9,13,0.274,0.337,0.337,0.673,96,0.332,96,32,3,0,1,0,1,46H/5,,thondi01
312,Willie Montañez*,33,2TM,NL,-0.6,55,105,100,8,21,0,1,1,6,0,0,5,11,0.21,0.248,0.26,0.508,43,0.256,40,26,6,0,0,0,0,H3,,montawi01
313,Terry Francona*,22,MON,NL,0.4,34,104,95,11,26,0,1,1,8,1,0,5,6,0.274,0.317,0.326,0.643,83,0.327,92,31,0,1,3,0,1,7H/93,,francte01
314,Mike Tyson,31,CHC,NL,-0.8,50,103,92,6,17,2,0,2,8,1,0,7,15,0.185,0.248,0.272,0.519,45,0.253,32,25,0,1,2,1,1,4H/6,,tysonmi01
315,Rick Leach*,24,DET,AL,-0.3,54,101,83,9,16,3,1,1,11,0,1,16,15,0.193,0.32,0.289,0.609,75,0.285,69,24,5,0,1,1,1,39H/D,,leachri01
316,Mitchell Page*,29,OAK,AL,-0.6,34,101,92,9,13,1,0,4,13,2,1,7,29,0.141,0.2,0.283,0.483,42,0.234,38,26,1,0,1,1,0,D/H,,pagemi02
317,Benny Ayala,30,BAL,AL,0.6,44,100,86,12,24,2,0,3,13,0,1,11,9,0.279,0.364,0.407,0.771,123,0.38,141,35,2,1,1,1,0,DH/7,,ayalabe01
318,Jesse Barfield,21,TOR,AL,0.5,25,100,95,7,22,3,2,2,9,4,3,4,19,0.232,0.27,0.368,0.638,79,0.305,81,35,4,1,0,0,0,9,,barfije01
319,Larry Harlow*,29,CAL,AL,-0.1,43,100,82,13,17,1,0,0,4,1,1,16,25,0.207,0.337,0.22,0.556,65,0.288,73,18,3,0,2,0,0,79H/8,,harlola01
320,Paul Serna,22,SEA,AL,0.3,30,100,94,11,24,2,0,4,9,2,3,3,11,0.255,0.293,0.404,0.697,97,0.328,103,38,0,2,1,0,0,6/4H,,sernapa01
321,Stan Papi,30,DET,AL,0.1,40,99,93,8,19,2,1,3,12,1,0,3,18,0.204,0.224,0.344,0.569,60,0.267,51,32,2,0,1,2,0,5/HD347,,papist01
322,Ed Romero,23,MIL,AL,-0.5,44,98,91,6,18,3,0,1,10,0,2,4,9,0.198,0.227,0.264,0.491,45,0.235,45,24,4,0,1,2,0,64/H5,,romered01
323,Larry Hisle,34,MIL,AL,0.4,27,97,87,11,20,4,0,4,11,0,0,6,17,0.23,0.289,0.414,0.702,106,0.357,126,36,1,2,0,2,0,D/H,,hislela01
324,Rick Auerbach,31,SEA,AL,-0.5,38,96,84,12,13,3,0,1,6,1,1,4,15,0.155,0.2,0.226,0.426,21,0.219,14,19,1,1,6,1,0,6/H,,auerbri01
325,Dave Rosello,31,CLE,AL,-0.6,43,96,84,11,20,4,0,1,7,0,1,7,12,0.238,0.297,0.321,0.618,80,0.283,71,27,2,0,5,0,0,4H/56D,,roselda01
326,Bob Bailor,29,NYM,NL,0.4,51,95,81,11,23,3,1,0,8,2,0,8,11,0.284,0.352,0.346,0.697,101,0.331,96,28,3,1,4,1,0,6H47/95,,bailobo01
327,Bobby Clark,26,CAL,AL,0.5,34,95,88,12,22,2,1,4,19,0,0,7,18,0.25,0.305,0.432,0.737,112,0.346,113,38,2,0,0,0,0,7/8H9,,clarkbo04
328,Mark Wagner,27,TEX,AL,0.9,50,95,85,15,22,4,1,1,14,1,1,8,13,0.259,0.323,0.365,0.687,104,0.346,121,31,2,0,2,0,0,6/H45,,wagnema01
329,Luis Aguayo,22,PHI,NL,-0.3,45,94,84,11,18,4,0,1,7,1,0,6,15,0.214,0.283,0.298,0.58,62,0.298,66,25,0,2,2,0,0,46/H5,,aguaylu01
330,Dave Edler,24,SEA,AL,-1,29,94,78,7,11,3,0,0,5,3,3,11,13,0.141,0.25,0.179,0.429,24,0.219,21,14,1,1,2,2,0,5/H6,,edlerda01
331,Ken Macha,30,TOR,AL,-0.5,37,94,85,4,17,2,0,0,6,1,1,8,15,0.2,0.266,0.224,0.489,39,0.243,35,19,2,0,0,1,0,53/HD2,,machake01
332,Bill Robinson,38,PIT,NL,0.1,39,94,88,8,19,3,0,2,8,1,0,5,18,0.216,0.258,0.318,0.576,61,0.286,58,28,2,0,1,0,1,3H/957,,robinbi02
333,Mick Kelleher,33,DET,AL,0.1,61,93,77,10,17,4,0,0,6,0,0,7,10,0.221,0.282,0.273,0.555,59,0.262,44,21,5,0,8,1,0,54/6H,,kellemi02
334,Keith Drumright*,26,OAK,AL,0.2,31,92,86,8,25,1,1,0,11,0,0,4,4,0.291,0.319,0.326,0.644,92,0.307,91,28,3,0,1,1,0,4/HD,,drumrke01
335,Rennie Stennett,32,SFG,NL,0.1,38,92,87,8,20,0,0,1,7,2,1,3,6,0.23,0.264,0.264,0.528,52,0.301,77,23,3,1,1,0,0,H4,,stennre01
336,Steve Yeager,32,LAD,NL,0.4,42,92,86,5,18,2,0,3,7,0,0,6,14,0.209,0.261,0.337,0.598,71,0.298,77,29,2,0,0,0,0,2/H,,yeagest01
337,Mike Phillips*,30,2TM,NL,-0.1,48,92,84,6,18,2,1,0,4,1,1,5,18,0.214,0.256,0.262,0.517,48,0.291,71,22,5,0,1,1,0,64/H,,phillmi01
338,Brian Asselstine*,27,ATL,NL,-0.3,56,91,86,8,22,5,0,2,10,1,0,5,7,0.256,0.297,0.384,0.68,90,0.326,89,33,4,0,0,0,0,H9/7,,asselbr01
339,Bert Campaneris,39,CAL,AL,0.1,55,91,82,11,21,2,1,1,10,5,2,5,10,0.256,0.295,0.341,0.637,85,0.296,74,28,0,0,3,1,0,5H/64,,campabe01
340,Mike Cubbage*,30,NYM,NL,-0.1,67,90,80,9,17,2,2,1,4,0,0,9,15,0.213,0.289,0.325,0.614,76,0.281,63,26,2,0,0,1,1,H5,,cubbami01
341,Jay Johnstone*,35,LAD,NL,-0.1,61,90,83,8,17,3,0,3,6,0,1,7,13,0.205,0.267,0.349,0.616,77,0.302,83,29,3,0,0,0,0,H/793,,johnsja01
342,Pat Kelly*,36,CLE,AL,-0.5,48,90,75,8,16,4,0,1,16,2,4,14,9,0.213,0.333,0.307,0.64,87,0.291,86,23,4,0,0,1,2,HD/97,,kellypa01
343,Ron Washington,29,MIN,AL,-0.2,28,90,84,8,19,3,1,0,5,4,1,4,14,0.226,0.27,0.286,0.555,57,0.287,59,24,1,1,1,0,0,8-Jun,,washiro01
344,Clint Hurdle*,23,KCR,AL,1,28,89,76,12,25,3,1,4,15,0,0,13,10,0.329,0.427,0.553,0.98,184,0.443,188,42,2,0,0,0,3,9/H,,hurdlcl01
345,José Morales,36,BAL,AL,-0.5,38,89,86,6,21,3,0,2,14,0,0,3,13,0.244,0.27,0.349,0.619,78,0.283,68,30,6,0,0,0,0,DH/3,,moraljo01
346,Greg Pryor,31,CHW,AL,-0.2,47,88,76,4,17,1,0,0,6,0,0,6,8,0.224,0.298,0.237,0.534,58,0.26,52,18,2,2,4,0,0,56/4HD,,pryorgr01
347,Terry Harper,25,ATL,NL,0.3,40,85,73,9,19,1,0,2,8,5,1,11,17,0.26,0.353,0.356,0.709,100,0.355,105,26,2,0,0,1,0,H9/7,,harpete01
348,John Harris*,26,CAL,AL,-0.3,36,80,77,5,19,3,0,3,9,0,0,3,11,0.247,0.275,0.403,0.678,95,0.308,86,31,4,0,0,0,0,H37/D,,harrijo04
349,Joe Strain,27,CHC,NL,0.4,25,80,74,7,14,1,0,0,1,0,0,5,7,0.189,0.25,0.203,0.453,28,0.244,29,15,1,1,0,0,0,4/H,,straijo01
350,Paul Householder#,22,CIN,NL,0.5,23,79,69,12,19,4,0,2,9,3,1,10,16,0.275,0.367,0.42,0.787,122,0.369,121,29,2,0,0,0,0,9/8H7,,housepa02
351,Greg Wells,27,TOR,AL,0,32,78,73,7,18,5,0,0,5,0,2,5,12,0.247,0.295,0.315,0.61,72,0.307,88,23,2,0,0,0,0,3H/D,,wellsgr01
352,Mike Lum*,35,2TM,NL,-0.4,51,78,69,6,15,1,0,2,7,0,0,7,7,0.217,0.295,0.319,0.614,72,0.272,48,22,1,1,0,1,3,H7/93,,lummi01
353,Ty Waller,24,CHC,NL,0.3,30,77,71,10,19,2,1,3,13,2,0,4,18,0.268,0.303,0.451,0.753,109,0.342,97,32,0,0,1,1,1,5/H48,,wallety01
354,Jim Tracy*,25,CHC,NL,-0.2,45,76,63,6,15,2,1,0,5,1,0,12,14,0.238,0.355,0.302,0.657,86,0.318,82,19,2,0,0,1,0,H7/9,,tracyji01
355,Sal Bando,37,MIL,AL,0.1,32,73,65,10,13,4,0,2,9,1,1,6,3,0.2,0.268,0.354,0.621,82,0.318,100,23,1,0,2,0,1,5H/3D,,bandosa01
356,Kent Hrbek*,21,MIN,AL,0,24,73,67,5,16,5,0,1,7,0,0,5,9,0.239,0.301,0.358,0.66,85,0.313,83,24,0,1,0,0,1,3/DH,,hrbekke01
357,Gene Roof#,23,STL,NL,0.7,23,73,60,11,18,6,0,0,3,5,1,12,16,0.3,0.411,0.4,0.811,129,0.394,133,24,1,0,0,1,2,7/H,,roofge01
358,Del Unser*,36,PHI,NL,-0.2,62,73,59,5,9,3,0,0,6,0,0,13,9,0.153,0.301,0.203,0.505,43,0.264,42,12,1,0,0,1,1,H3/789,,unserde01
359,Jim Wohlford,30,SFG,NL,-0.9,50,73,68,4,11,3,0,1,7,0,0,4,9,0.162,0.205,0.25,0.455,30,0.238,31,17,5,0,0,1,0,H7,,wohlfji01
360,Tom Poquette*,29,2TM,AL,-0.7,33,73,66,2,10,1,0,0,7,0,1,5,1,0.152,0.219,0.167,0.386,16,0.21,26,11,3,1,0,1,0,H7/89,,poqueto01
361,Bill Fahey*,31,DET,AL,-0.1,27,72,67,5,17,2,0,1,9,0,1,2,4,0.254,0.271,0.328,0.6,71,0.28,66,22,1,0,2,1,0,2,,faheybi01
362,Tim Flannery*,23,SDP,NL,-0.2,37,72,67,4,17,4,1,0,6,1,0,2,4,0.254,0.268,0.343,0.611,78,0.285,67,23,1,0,1,2,1,H5/4,,flannti01
363,Rick Bosetti,27,2TM,AL,-0.1,34,72,66,9,13,2,0,0,5,0,2,5,9,0.197,0.254,0.227,0.481,39,0.256,56,15,2,0,1,0,0,8H/79D,,bosetri01
364,Steve Carlton*,36,PHI,NL,0,24,71,67,5,9,2,2,0,4,0,0,2,16,0.134,0.159,0.224,0.383,6,0.189,-16,15,2,0,2,0,0,1,ASCYA-3MVP-9GG,carltst01
365,Vance Law,24,PIT,NL,-0.7,30,71,67,1,9,0,1,0,3,1,1,2,15,0.134,0.157,0.164,0.321,-10,0.16,-32,11,2,0,1,1,0,4/6H5,,lawva01
366,Billy Smith#,27,SFG,NL,-0.1,36,71,61,6,11,0,0,1,5,0,0,9,16,0.18,0.282,0.23,0.511,48,0.264,51,14,1,0,0,1,0,6H/45,,smithbi05
367,Fernando Valenzuela*,20,LAD,NL,0.6,25,71,64,3,16,0,1,0,7,0,0,1,9,0.25,0.262,0.281,0.543,57,0.278,59,18,0,0,6,0,0,1,ASCYA-1MVP-5ROY-1SS,valenfe01
368,Dennis Werth,28,NYY,AL,-0.8,34,71,55,7,6,1,0,0,1,1,0,12,12,0.109,0.269,0.127,0.396,19,0.205,2,7,4,0,4,0,2,3/H79D2,,werthde01
369,Chuck Baker,28,MIN,AL,-0.5,40,70,66,6,12,0,3,0,6,0,0,1,8,0.182,0.194,0.273,0.467,30,0.21,5,18,3,0,3,0,0,6H/45D,,bakerch02
370,Bobby Brown#,27,NYY,AL,0,31,69,62,5,14,1,0,0,6,4,2,5,15,0.226,0.279,0.242,0.521,53,0.263,53,15,1,0,1,1,0,98/7HD,,brownbo04
371,Tom Seaver,36,CIN,NL,0.4,23,68,55,3,11,1,0,1,6,0,0,8,16,0.2,0.297,0.273,0.57,62,0.274,51,15,2,0,4,1,0,1,ASCYA-2MVP-10,seaveto01
372,Jerry Dybzinski,25,CLE,AL,0.6,48,67,57,10,17,0,0,0,6,7,1,5,8,0.298,0.355,0.298,0.653,92,0.363,110,17,0,0,5,0,0,6H/45D,,dybzije01
373,Larry Biittner*,34,CIN,NL,-0.5,42,66,61,1,13,4,0,0,8,0,0,4,4,0.213,0.258,0.279,0.536,51,0.242,29,17,3,0,0,1,1,H/39,,biittla01
374,Mario Soto,24,CIN,NL,-0.5,25,66,59,4,4,0,0,0,0,0,0,1,24,0.068,0.083,0.068,0.151,-57,0.089,-101,4,0,0,6,0,0,1,,sotoma01
375,Willie Stargell*,41,PIT,NL,-0.2,38,66,60,2,17,4,0,0,9,0,0,5,9,0.283,0.333,0.35,0.683,92,0.324,89,21,0,0,0,1,1,H/3,,stargwi01
376,John Ellis,32,TEX,AL,-0.7,23,64,58,2,8,3,0,1,7,0,1,5,10,0.138,0.219,0.241,0.46,37,0.22,33,14,3,1,0,0,1,3/HD,,ellisjo01
377,Joe Niekro,36,HOU,NL,0.2,24,64,51,1,9,1,0,0,6,0,0,2,10,0.176,0.208,0.196,0.404,18,0.209,-5,10,0,0,11,0,0,1,,niekrjo01
378,Harry Spilman*,26,2TM,NL,-0.3,51,64,58,9,14,1,0,0,4,0,1,5,10,0.241,0.302,0.259,0.56,62,0.275,63,15,1,0,1,0,0,H3/5,,spilmha01
379,Jerry Grote,38,2TM,2LG,0.4,24,64,58,4,17,3,1,1,9,1,0,3,3,0.293,0.333,0.431,0.764,121,0.365,126,25,2,1,1,1,0,2/H,,groteje01
380,Rusty Kuntz,26,CHW,AL,0.2,67,63,55,15,14,2,0,0,4,1,0,6,8,0.255,0.339,0.291,0.63,86,0.306,84,16,1,1,1,0,0,7H89D,,kuntzru01
381,Jerry Manuel#,27,MON,NL,0.2,27,63,55,10,11,5,0,3,10,0,0,6,11,0.2,0.27,0.455,0.724,102,0.316,86,25,1,0,0,2,1,4/H6,,manueje01
382,Mike Ivie,28,2TM,NL,0.1,26,63,59,3,15,5,0,0,9,0,1,2,12,0.254,0.27,0.339,0.609,76,0.266,60,20,0,0,0,2,0,3H,,iviemi01
383,Steve Braun*,33,STL,NL,0.3,44,62,46,9,9,2,1,0,2,1,0,15,7,0.196,0.393,0.283,0.676,93,0.341,99,13,1,0,1,0,0,H/795,,braunst01
384,Don Sutton,36,HOU,NL,0.1,23,62,51,1,7,0,0,0,3,0,0,5,12,0.137,0.228,0.137,0.365,8,0.189,-11,7,2,1,5,0,0,1,,suttodo01
385,Steve Rogers,31,MON,NL,0,23,61,55,5,8,1,0,0,3,0,0,2,21,0.145,0.175,0.164,0.339,-3,0.178,-24,9,0,0,4,0,0,1/H,,rogerst01
386,Wayne Krenchicki*,26,BAL,AL,0.5,33,60,56,7,12,4,0,0,6,0,0,4,9,0.214,0.267,0.286,0.552,60,0.258,50,16,1,0,0,0,0,6/45HD,,krencwa01
387,Nolan Ryan,34,HOU,NL,0.4,21,60,51,3,11,1,0,0,1,0,0,5,18,0.216,0.286,0.235,0.521,53,0.252,41,12,1,0,4,0,0,1,ASCYA-4MVP-16,ryanno01
388,Dave Roberts,30,HOU,NL,-0.1,27,59,54,4,13,3,0,1,5,1,0,3,6,0.241,0.271,0.352,0.623,80,0.318,90,19,1,0,0,2,0,H3/542,,roberda06
389,Doyle Alexander,30,SFG,NL,0.2,24,58,51,5,9,4,0,0,6,0,0,2,12,0.176,0.204,0.255,0.459,31,0.227,18,13,2,0,4,1,0,1,,alexado01
390,Tim Corcoran*,28,MIN,AL,-0.3,22,58,51,4,9,3,0,0,4,0,0,6,7,0.176,0.259,0.235,0.494,40,0.254,41,12,3,0,0,1,0,3/HD,,corcoti01
391,Marshall Edwards*,28,MIL,AL,-0.1,40,58,58,10,14,1,1,0,4,6,2,0,2,0.241,0.241,0.293,0.534,57,0.285,66,17,1,0,0,0,0,89H/7D,,edwarma01
392,Lee May,38,KCR,AL,-0.1,26,58,55,3,16,3,0,0,8,0,1,3,14,0.291,0.328,0.345,0.673,97,0.303,90,19,2,0,0,0,0,H/3D,,mayle01
393,Jerry Reuss*,32,LAD,NL,0.1,22,58,51,3,10,0,0,0,3,0,0,0,18,0.196,0.196,0.196,0.392,13,0.181,-25,10,0,0,7,0,0,1,,reussje01
394,Jim Essian,30,CHW,AL,0,27,57,52,6,16,3,0,0,5,0,1,4,5,0.308,0.357,0.365,0.723,112,0.326,108,19,2,0,1,0,0,2/H5,,essiaji01
395,Dick Ruthven,30,PHI,NL,0.1,23,57,50,2,7,3,0,0,5,0,0,2,14,0.14,0.173,0.2,0.373,4,0.193,-19,10,0,0,5,0,0,1,AS,ruthvdi01
396,Joe Ferguson,34,2TM,2LG,0.2,29,57,44,7,9,2,0,1,6,0,0,11,13,0.205,0.357,0.318,0.675,97,0.325,99,14,1,0,1,1,0,H/279,,fergujo01
397,Dave Chalk,30,KCR,AL,-0.1,27,56,49,2,11,3,0,0,5,0,1,4,2,0.224,0.283,0.286,0.569,66,0.294,83,14,1,0,3,0,0,54/H6,,chalkda01
398,Mike Krukow,29,CHC,NL,-0.1,25,56,50,5,9,2,0,0,3,0,0,0,13,0.18,0.18,0.22,0.4,12,0.182,-30,11,2,0,6,0,0,1,,krukomi01
399,Sam Mejías,29,CIN,NL,-0.4,66,56,49,6,14,2,0,0,7,1,0,2,9,0.286,0.302,0.327,0.628,77,0.301,67,16,1,0,3,2,1,98H,,mejiasa01
400,Ted Cox,26,TOR,AL,0.3,16,55,50,6,15,4,0,2,9,0,1,5,10,0.3,0.364,0.5,0.864,142,0.382,139,25,0,0,0,0,0,5/3DH,,coxte02
401,Reid Nichols,22,BOS,AL,-0.3,39,55,48,13,9,0,1,0,3,0,1,2,6,0.188,0.216,0.229,0.445,26,0.232,27,11,0,0,4,1,0,8H/D579,,nichore01
402,Phil Niekro,42,ATL,NL,-0.5,22,55,52,1,4,0,0,0,1,0,0,0,11,0.077,0.077,0.077,0.154,-57,0.071,-109,4,0,0,3,0,0,1,,niekrph01
403,Aurelio Rodríguez,33,NYY,AL,0.7,27,55,52,4,18,2,0,2,8,0,0,2,10,0.346,0.37,0.5,0.87,152,0.413,164,26,1,0,1,0,0,5/4DH3,,rodriau01
404,Gaylord Perry,42,ATL,NL,0.3,24,54,48,5,12,2,0,1,7,0,0,0,10,0.25,0.265,0.354,0.619,73,0.284,56,17,3,1,5,0,0,1/H,,perryga01
405,Ron Roenicke#,24,LAD,NL,0.4,22,54,47,6,11,0,0,0,0,1,1,6,8,0.234,0.321,0.234,0.555,62,0.285,70,11,0,0,1,0,0,9/87H,,roeniro01
406,Ron Gardenhire,23,NYM,NL,0.5,27,53,48,2,13,1,0,0,3,2,2,5,9,0.271,0.34,0.292,0.631,83,0.294,79,14,0,0,0,0,2,6/H45,,gardero01
407,Bill Gullickson,22,MON,NL,-0.1,22,53,46,1,7,1,0,0,1,0,0,3,13,0.152,0.204,0.174,0.378,8,0.183,-21,8,1,0,4,0,0,1,,gullibi01
408,Burt Hooton,31,LAD,NL,0.4,23,53,42,3,8,3,0,0,3,0,0,4,13,0.19,0.261,0.262,0.523,51,0.269,48,11,0,0,7,0,0,1,AS,hootobu01
409,Bob Knepper*,27,HOU,NL,0.1,22,53,47,3,7,2,0,1,3,0,0,0,15,0.149,0.167,0.255,0.422,21,0.194,-8,12,0,1,5,0,0,1,AS,kneppbo01
410,Bob Molinaro*,31,CHW,AL,0.4,47,53,42,7,11,1,1,1,9,1,0,8,1,0.262,0.377,0.405,0.782,129,0.393,147,17,1,1,0,2,1,H/D79,,molinbo01
411,Daryl Sconiers*,22,CAL,AL,0.1,15,53,52,6,14,1,1,1,7,0,0,1,10,0.269,0.283,0.385,0.668,92,0.302,82,20,0,0,0,0,0,3/DH,,sconida01
412,Bob Welch,24,LAD,NL,0.3,23,53,45,3,10,0,1,0,2,0,0,1,16,0.222,0.239,0.267,0.506,46,0.253,35,12,0,0,7,0,0,1,,welchbo01
413,Bob Brenly,27,SFG,NL,0.3,19,52,45,5,15,2,1,1,4,0,1,6,4,0.333,0.423,0.489,0.912,161,0.408,164,22,1,1,0,0,0,2/H57,,brenlbo01
414,Juan Eichelberger,27,SDP,NL,-0.4,25,52,46,1,4,0,0,0,0,0,0,0,21,0.087,0.087,0.087,0.174,-49,0.08,-105,4,1,0,6,0,0,1,,eicheju01
415,Kelvin Moore,23,OAK,AL,0.1,14,52,47,5,12,0,1,1,3,1,0,5,15,0.255,0.327,0.362,0.689,104,0.325,100,17,1,0,0,0,0,3/H,,mooreke01
416,Rick Rhoden,28,PIT,NL,0.1,21,52,48,4,9,2,0,0,0,0,0,1,7,0.188,0.204,0.229,0.433,21,0.2,-9,11,1,0,3,0,0,1,,rhoderi01
417,Orlando Sánchez*,24,STL,NL,-0.3,27,52,49,5,14,2,1,0,6,1,0,2,6,0.286,0.308,0.367,0.675,89,0.303,70,18,2,0,0,1,1,2H,,sanchor01
418,Lary Sorensen,25,STL,NL,-0.5,23,52,46,1,3,1,0,0,0,0,0,0,21,0.065,0.085,0.087,0.172,-52,0.083,-108,4,0,1,5,0,0,1,,sorenla01
419,Gary Alexander,28,PIT,NL,0.1,21,51,47,6,10,4,1,1,6,0,0,3,12,0.213,0.255,0.404,0.659,82,0.332,95,19,1,0,0,1,0,/37H9,,alexaga01
420,Chris Bando#,25,CLE,AL,-0.1,21,51,47,3,10,3,0,0,6,0,0,2,2,0.213,0.24,0.277,0.517,50,0.256,48,13,1,0,1,1,0,2/HD,,bandoch01
421,Frank Pastore,23,CIN,NL,-0.2,22,51,44,1,5,1,0,0,1,0,0,1,13,0.114,0.133,0.136,0.27,-24,0.127,-76,6,0,0,6,0,0,1,,pastofr01
422,Tom Griffin,33,SFG,NL,0.3,22,50,41,1,8,1,0,1,5,0,0,2,12,0.195,0.227,0.293,0.52,48,0.239,22,12,1,0,6,1,0,1,,griffto02
