Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
279,Bob Meacham#,26,NYY,AL,1.4,77,232,203,28,55,11,1,5,21,6,5,19,33,0.271,0.349,0.409,0.758,102,0.34,104,83,2,6,3,1,0,64/HD,,meachbo01
280,Geno Petralli*,27,TEX,AL,1.1,101,232,202,28,61,11,2,7,31,0,2,27,29,0.302,0.388,0.48,0.868,129,0.381,131,97,4,2,0,1,2,2H5/349D7,,petrage01
281,Chris Bando#,31,CLE,AL,-0.2,89,229,211,20,46,9,0,5,16,0,0,12,28,0.218,0.26,0.332,0.592,56,0.274,52,70,6,0,6,0,0,2/H,,bandoch01
282,Rafael Belliard,25,PIT,NL,0.2,81,229,203,26,42,4,3,1,15,5,1,20,25,0.207,0.286,0.271,0.557,49,0.271,44,55,4,3,2,1,6,6/4H,,bellira01
283,Jeff Reed*,24,MON,NL,-1.6,75,228,207,15,44,11,0,1,21,0,1,12,20,0.213,0.254,0.28,0.535,40,0.241,24,58,8,1,4,4,1,2/H,,reedje02
284,Jim Lindeman,25,STL,NL,-0.7,75,227,207,20,43,13,0,8,28,3,1,11,56,0.208,0.253,0.386,0.64,66,0.283,54,80,4,3,2,4,0,93H/7,,lindeji01
285,Jerry Royster,34,2TM,AL,0.2,73,225,196,26,52,13,0,7,27,4,2,23,32,0.265,0.342,0.439,0.781,105,0.344,101,86,5,1,3,2,1,5H7/4D6,,roystje01
286,Rick Leach*,30,TOR,AL,0.6,98,224,195,26,55,13,1,3,25,0,1,25,25,0.282,0.371,0.405,0.776,105,0.35,106,79,3,3,0,1,2,HD97/3,,leachri01
287,Bob Dernier,30,CHC,NL,0.7,93,220,199,38,63,4,4,8,21,16,7,19,19,0.317,0.379,0.497,0.876,128,0.391,130,99,4,1,1,0,0,8H,,dernibo01
288,Terry Francona*,28,CIN,NL,-0.9,102,219,207,16,47,5,0,3,12,2,0,10,12,0.227,0.266,0.295,0.561,46,0.267,39,61,5,1,1,0,1,3H/97,,francte01
289,Rick Schu,25,PHI,NL,0.2,92,219,196,24,46,6,3,7,23,0,2,20,36,0.235,0.311,0.403,0.714,86,0.322,86,79,1,2,0,1,1,5H3,,schuri01
290,Ken Caminiti#,24,HOU,NL,-0.4,63,218,203,10,50,7,1,3,23,0,0,12,44,0.246,0.287,0.335,0.622,67,0.281,59,68,6,0,2,1,1,5/H,,caminke01
291,Dave Magadan*,24,NYM,NL,1.4,85,216,192,21,61,13,1,3,24,0,0,22,22,0.318,0.386,0.443,0.829,124,0.366,122,85,5,0,1,1,2,5H3,,magadda01
292,Ruppert Jones*,32,CAL,AL,0.3,85,213,192,25,47,8,2,8,28,2,1,20,38,0.245,0.316,0.432,0.748,99,0.331,96,83,4,0,1,0,2,7H9/8D,,jonesru01
293,Junior Ortiz,27,PIT,NL,-0.2,75,213,192,16,52,8,1,1,22,0,2,15,23,0.271,0.322,0.339,0.661,76,0.301,73,65,6,0,5,1,1,2H,,ortizju01
294,Marvell Wynne*,27,SDP,NL,0.5,98,213,188,17,47,8,2,2,24,11,6,20,37,0.25,0.321,0.346,0.666,80,0.316,86,65,5,0,4,1,1,8H7/9,,wynnema01
295,Steve Lyons*,27,CHW,AL,1,76,210,193,26,54,11,1,1,19,3,1,12,37,0.28,0.32,0.363,0.683,80,0.309,75,70,4,0,4,1,0,5H/87D94,,lyonsst01
296,Dave Bergman*,34,DET,AL,0.9,91,207,172,25,47,7,3,6,22,0,1,30,23,0.273,0.379,0.453,0.832,124,0.374,129,78,1,1,1,3,4,3H/D97,,bergmda01
297,Luis Salazar,31,SDP,NL,-0.7,84,206,189,13,48,5,0,3,17,3,3,14,30,0.254,0.302,0.328,0.63,70,0.285,66,62,2,0,1,2,2,5H6/87193,,salazlu01
298,Glenn Hoffman,28,2TM,2LG,-0.1,61,206,187,15,40,8,0,0,16,0,1,10,32,0.214,0.269,0.257,0.525,41,0.252,37,48,6,4,5,0,1,6/54H,,hoffmgl01
299,Ken Landreaux*,32,LAD,NL,-0.5,115,204,182,17,37,4,0,6,23,5,3,16,28,0.203,0.269,0.324,0.593,58,0.27,50,59,4,1,3,2,2,H97/8,,landrke01
300,Graig Nettles*,42,ATL,NL,-0.1,112,201,177,16,37,8,1,5,33,1,0,22,25,0.209,0.294,0.35,0.644,67,0.301,65,62,6,0,0,2,4,H5/3,,nettlgr01
301,Ted Simmons#,37,ATL,NL,0.1,73,200,177,20,49,8,0,4,30,1,1,21,23,0.277,0.35,0.39,0.74,93,0.34,95,69,4,0,0,2,5,H32/5,,simmote01
302,Brian Dayett,30,CHC,NL,0.4,97,198,177,20,49,14,1,5,25,0,0,20,37,0.277,0.348,0.452,0.8,108,0.375,120,80,3,0,0,1,0,7H9,,dayetbr01
303,Cecil Fielder,23,TOR,AL,0.4,82,197,175,30,47,7,1,14,32,0,1,20,48,0.269,0.345,0.56,0.905,133,0.376,125,98,6,1,0,1,2,DH3/5,,fieldce01
304,Lonnie Smith,31,KCR,AL,-0.2,48,197,167,26,42,7,1,3,8,9,4,24,31,0.251,0.355,0.359,0.715,89,0.34,97,60,1,4,0,2,0,7D/H,,smithlo01
305,Steve Lake,30,STL,NL,0.5,74,195,179,19,45,7,2,2,19,0,0,10,18,0.251,0.289,0.346,0.636,67,0.279,50,62,2,0,5,1,4,2H,,lakest01
306,Rafael Ramírez,29,ATL,NL,-0.3,56,194,179,22,47,12,0,1,21,6,3,8,16,0.263,0.3,0.346,0.646,68,0.313,75,62,3,2,4,1,0,65H,,ramirra01
307,Paul Noce,27,CHC,NL,-0.2,70,192,180,17,41,9,2,3,14,5,3,6,49,0.228,0.261,0.35,0.611,58,0.275,49,63,2,2,4,0,1,46/H5,,nocepa01
308,Larry Owen,32,KCR,AL,0.3,76,188,164,17,31,6,0,5,14,0,0,16,51,0.189,0.26,0.317,0.577,51,0.268,45,52,5,0,7,1,0,2,,owenla01
309,Jeff Blauser,21,ATL,NL,0,51,187,165,11,40,6,3,2,15,7,3,18,34,0.242,0.328,0.352,0.679,78,0.318,78,58,4,3,1,0,1,6/H,,blausje01
310,Gary Roenicke,32,ATL,NL,0.4,67,187,151,25,33,8,0,9,28,0,0,32,23,0.219,0.353,0.45,0.803,108,0.364,112,68,4,1,0,3,0,7H/39,,roeniga01
311,John Marzano,24,BOS,AL,0.4,52,182,168,20,41,11,0,5,24,0,1,7,41,0.244,0.283,0.399,0.682,77,0.298,70,67,3,3,2,2,0,2/H,,marzajo01
312,Mark Salas*,26,2TM,AL,0.2,72,181,160,21,40,6,0,6,21,0,1,15,23,0.25,0.322,0.4,0.722,91,0.329,94,64,2,3,1,2,1,2H/D7,,salasma01
313,Gary Matthews,36,2TM,2LG,-0.9,89,181,161,13,39,4,0,3,23,0,1,19,33,0.242,0.32,0.323,0.643,69,0.289,61,52,7,0,0,1,1,HD/7,,matthga01
314,Paul O'Neill*,24,CIN,NL,0.6,84,178,160,24,41,14,1,7,28,2,1,18,29,0.256,0.331,0.488,0.819,111,0.354,105,78,3,0,0,0,1,H978/31,,o'neipa01
315,Sam Horn*,23,BOS,AL,0.9,46,177,158,31,44,7,0,14,34,0,1,17,55,0.278,0.356,0.589,0.945,143,0.401,142,93,5,2,0,0,0,D/H,,hornsa01
316,George Hendrick,37,CAL,AL,-0.7,65,176,162,14,39,10,0,5,25,0,0,14,18,0.241,0.301,0.395,0.696,86,0.304,77,64,8,0,0,0,1,7H9/3D,,hendrge01
317,Stan Javier#,23,OAK,AL,-0.5,81,176,151,22,28,3,1,2,9,3,2,19,33,0.185,0.276,0.258,0.535,48,0.262,52,39,2,0,6,0,3,8H9/73D,,javiest01
318,Nelson Liriano#,23,TOR,AL,0.5,37,176,158,29,38,6,2,2,10,13,2,16,22,0.241,0.31,0.342,0.652,72,0.311,68,54,3,0,2,0,2,4/H,ROY-6,liriane01
319,Ron Kittle,29,NYY,AL,0.2,59,173,159,21,44,5,0,12,28,0,1,10,36,0.277,0.318,0.535,0.853,122,0.358,115,85,4,1,0,3,1,DH/7,,kittlro01
320,Marc Sullivan,28,BOS,AL,-1,60,173,160,11,27,5,0,2,10,0,0,4,43,0.169,0.198,0.238,0.435,14,0.194,-7,38,5,2,6,1,0,2,,sullima02
321,Andy Allanson,25,CLE,AL,0.2,50,172,154,17,41,6,0,3,16,1,1,9,30,0.266,0.298,0.364,0.661,75,0.298,71,56,2,0,4,5,0,2,,allanan01
322,Bill Pecota,27,KCR,AL,1,66,172,156,22,43,5,1,3,14,5,0,15,25,0.276,0.343,0.378,0.721,90,0.346,97,59,3,1,0,0,0,654H/D,,pecotbi01
323,Rick Dempsey,37,CLE,AL,-0.5,60,170,141,16,25,10,0,1,9,0,0,23,29,0.177,0.295,0.27,0.565,52,0.277,55,38,4,1,4,1,0,2/H,,dempsri01
324,John Morris*,26,STL,NL,0.6,101,170,157,22,41,6,4,3,23,5,2,11,22,0.261,0.314,0.408,0.721,88,0.321,81,64,2,1,1,0,4,9H/87,,morrijo07
325,Mark Davidson,26,MIN,AL,0.1,102,169,150,32,40,4,1,1,14,9,2,13,26,0.267,0.321,0.327,0.648,71,0.319,77,49,4,0,4,2,1,79H8/D,,davidma01
326,Rich Gedman*,27,BOS,AL,-0.5,52,165,151,11,31,8,0,1,13,0,0,10,24,0.205,0.25,0.278,0.528,39,0.242,28,42,2,0,1,3,2,2/H,,gedmari01
327,Ron Hassey*,34,CHW,AL,-0.6,49,165,145,15,31,9,0,3,12,0,0,17,11,0.214,0.303,0.338,0.641,69,0.301,70,49,9,2,0,1,2,2D/H,,hassero01
328,Reid Nichols,28,MON,NL,0.8,77,164,147,22,39,8,2,4,20,2,1,14,13,0.265,0.329,0.429,0.758,97,0.336,92,63,4,1,0,2,1,8H/795,,nichore01
329,Greg Gross*,34,PHI,NL,-0.2,114,163,133,14,38,4,1,1,12,0,0,25,12,0.286,0.395,0.353,0.748,99,0.336,92,47,2,1,1,3,4,H73/9,,grossgr01
330,Darrell Porter*,35,TEX,AL,0.6,85,163,130,19,31,3,0,7,21,0,0,30,43,0.238,0.387,0.423,0.81,115,0.361,114,55,2,2,0,1,4,HD/23,,porteda02
331,Jim Sundberg,36,CHC,NL,0,61,161,139,9,28,2,0,4,15,0,0,19,40,0.201,0.306,0.302,0.608,61,0.282,52,42,3,2,1,0,3,2/H,,sundbji01
332,Henry Cotto,26,NYY,AL,0.1,68,157,149,21,35,10,0,5,20,4,2,6,35,0.235,0.269,0.403,0.672,76,0.295,70,60,7,1,0,0,0,8H7/9,,cottohe01
333,José Lind,23,PIT,NL,2.1,35,157,143,21,46,8,4,0,11,2,1,8,12,0.322,0.358,0.434,0.791,109,0.365,117,62,5,0,6,0,1,4,,lindjo01
334,Álex Treviño,29,LAD,NL,-0.3,72,156,144,16,32,7,1,3,16,1,0,6,28,0.222,0.271,0.347,0.618,64,0.277,53,50,7,4,1,1,2,2H/579,,trevial01
335,Jerry Hairston#,35,CHW,AL,0.3,66,155,126,14,29,8,0,5,20,0,0,25,25,0.23,0.357,0.413,0.77,102,0.344,100,52,4,1,1,2,2,H7D/3,,hairsje01
336,Joel Skinner,26,NYY,AL,-1,64,154,139,9,19,4,0,3,14,0,0,8,46,0.137,0.187,0.23,0.417,11,0.206,5,32,9,1,4,2,0,2/H,,skinnjo01
337,Thad Bosley*,30,KCR,AL,-0.3,80,152,140,13,39,6,1,1,16,0,0,9,26,0.279,0.318,0.357,0.675,78,0.3,69,50,2,0,1,2,2,H97D/8,,bosleth01
338,Donell Nixon,25,SEA,AL,0.2,46,151,132,17,33,4,0,3,12,21,7,13,28,0.25,0.327,0.348,0.675,76,0.334,84,46,3,2,4,0,0,8/HD7,,nixondo01
339,Darren Daulton*,25,PHI,NL,-0.5,53,150,129,10,25,6,0,3,13,0,0,16,37,0.194,0.281,0.31,0.591,55,0.267,41,40,0,0,4,1,1,2H/3,,daultda01
340,Lee Mazzilli#,32,NYM,NL,0.9,88,148,124,26,38,8,1,3,24,5,3,21,14,0.306,0.399,0.46,0.858,132,0.389,141,57,3,0,0,3,3,H397/8,,mazzile01
341,Tracy Woodson,24,LAD,NL,-0.8,53,148,136,14,31,8,1,1,11,1,1,9,21,0.228,0.284,0.324,0.607,62,0.303,75,44,2,2,0,1,2,5/3H,,woodstr01
342,Terry Harper,31,2TM,2LG,-0.3,67,147,130,12,32,6,0,4,17,1,1,16,19,0.246,0.329,0.385,0.713,91,0.34,102,50,8,0,1,0,1,H9D7,,harpete01
343,John Christensen,26,SEA,AL,-0.3,53,146,132,19,32,6,1,2,12,2,0,12,28,0.242,0.306,0.348,0.654,70,0.322,79,46,3,0,2,0,0,9H/D7,,chrisjo02
344,Curt Wilkerson#,26,TEX,AL,0.4,85,146,138,28,37,5,3,2,14,6,3,6,16,0.268,0.308,0.391,0.7,84,0.312,81,54,2,2,0,0,0,64H5/D,,wilkecu01
345,Mike Gallego,26,OAK,AL,0.6,72,143,124,18,31,6,0,2,14,0,1,12,21,0.25,0.319,0.347,0.666,83,0.309,88,43,5,1,5,1,0,456H,,gallemi01
346,Barry Lyons,27,NYM,NL,0,53,143,130,15,33,4,1,4,24,0,0,8,24,0.254,0.301,0.392,0.693,86,0.308,80,51,1,2,0,3,1,2/H,,lyonsba01
347,Mike Sharperson,25,2TM,2LG,0.1,42,142,129,11,29,6,1,0,10,2,1,11,20,0.225,0.291,0.287,0.578,54,0.281,56,37,3,1,1,0,1,5-Apr,,sharpmi01
348,Gus Polidor,25,CAL,AL,0,63,141,137,12,36,3,0,2,15,0,0,2,15,0.263,0.277,0.328,0.605,62,0.286,65,45,3,1,0,1,0,65/H4,,polidgu01
349,Mike Ramsey#,26,LAD,NL,-0.8,48,138,125,18,29,4,2,0,12,2,4,10,32,0.232,0.287,0.296,0.583,57,0.26,50,37,3,0,2,1,0,8/H79,,ramsemi02
350,Jay Bell,21,CLE,AL,-0.3,38,137,125,14,27,9,1,2,13,2,0,8,31,0.216,0.269,0.352,0.621,63,0.304,71,44,0,1,3,0,0,6,,bellja01
351,Jeff Stone*,26,PHI,NL,-0.1,66,136,125,19,32,7,1,1,16,3,1,8,38,0.256,0.316,0.352,0.668,75,0.317,78,44,2,3,0,0,0,H7/89,,stoneje01
352,Tom O'Malley*,26,TEX,AL,0.4,45,134,117,10,32,8,0,1,12,0,0,15,9,0.274,0.351,0.368,0.718,92,0.32,85,43,7,0,0,2,1,5H/4,,o'malto01
353,Terry Puhl*,30,HOU,NL,-0.2,90,134,122,9,28,5,0,2,15,1,1,11,16,0.23,0.293,0.32,0.613,66,0.284,63,39,3,0,1,0,0,H7/98,,puhlte01
354,Sal Butera,34,2TM,2LG,-1.5,56,134,122,8,21,5,0,2,14,0,0,8,22,0.172,0.22,0.262,0.482,26,0.223,13,32,7,0,2,2,0,2,,butersa01
355,Johnny Grubb*,38,DET,AL,-0.1,59,131,114,9,23,6,0,2,13,0,0,15,16,0.202,0.29,0.307,0.597,62,0.279,61,35,4,0,0,2,0,H7D9/5,,grubbjo01
356,Manuel Lee#,22,TOR,AL,0.4,56,129,121,14,31,2,3,1,11,2,0,6,13,0.256,0.289,0.347,0.636,67,0.284,55,42,1,0,1,1,0,46/HD,,leema02
357,Rick Manning*,32,MIL,AL,-0.3,97,129,114,21,26,7,1,0,13,4,0,12,18,0.228,0.299,0.307,0.606,60,0.29,56,35,3,0,2,1,0,9H7/8D,,manniri01
358,Tito Landrum,32,2TM,NL,-0.1,81,129,117,13,26,4,0,1,10,2,2,10,30,0.222,0.289,0.282,0.571,53,0.275,53,33,1,1,1,0,2,H97/83,,landrti01
359,Ron Cey,39,OAK,AL,0,45,128,104,12,23,6,0,4,11,0,0,22,32,0.221,0.359,0.394,0.754,107,0.344,110,41,4,1,0,1,1,DH/35,,ceyro01
360,Steve Henderson,34,OAK,AL,-0.1,46,126,114,14,33,7,0,3,9,0,0,12,19,0.289,0.357,0.43,0.787,115,0.36,121,49,7,0,0,0,1,9H/D7,,hendest01
361,Charlie Moore,34,TOR,AL,-0.2,51,125,107,15,23,10,1,1,7,0,0,13,12,0.215,0.306,0.355,0.661,74,0.334,93,38,2,1,4,0,0,2/H97,,moorech02
362,Ross Jones,27,KCR,AL,0.1,39,124,114,10,29,4,2,0,10,1,0,5,15,0.254,0.285,0.325,0.609,60,0.278,53,37,5,1,1,3,0,4-Jun,,jonesro01
363,Darrell Miller,29,CAL,AL,0.4,53,124,108,14,26,5,0,4,16,1,0,9,13,0.241,0.303,0.398,0.701,87,0.315,83,43,5,2,2,3,0,27H/95D,,milleda01
364,Pete Stanicek#,24,BAL,AL,-0.1,30,124,113,9,31,3,0,0,9,8,1,8,19,0.274,0.333,0.301,0.634,73,0.308,72,34,2,2,1,0,1,4D/5H,,stanipe01
365,Tom Nieto,26,MIN,AL,-0.2,41,121,105,7,21,7,1,1,12,0,0,8,24,0.2,0.276,0.314,0.59,55,0.283,55,33,1,3,5,0,0,2/DH,,nietoto01
366,Chico Walker#,29,CHC,NL,-1.2,47,121,105,15,21,4,0,0,7,11,4,12,23,0.2,0.277,0.238,0.515,37,0.252,26,25,1,0,2,2,1,7H/985,,walkech01
367,Mike Brumley#,25,CHC,NL,-0.2,39,117,104,8,21,2,2,1,9,7,1,10,30,0.202,0.276,0.288,0.564,48,0.297,56,30,2,1,1,1,1,6/H4,,brumlmi02
368,Jim Paciorek,27,MIL,AL,-0.3,48,116,101,16,23,5,0,2,10,1,0,12,20,0.228,0.302,0.337,0.638,68,0.311,75,34,3,0,0,3,0,35H/7D9,,pacioji01
369,Jim Eisenreich*,28,KCR,AL,0,44,115,105,10,25,8,2,4,21,1,1,7,13,0.238,0.278,0.467,0.745,92,0.318,84,49,2,0,0,3,2,DH,,eisenji01
370,Bruce Benedict,31,ATL,NL,-0.6,37,114,95,4,14,1,0,1,5,0,1,17,15,0.147,0.277,0.189,0.466,25,0.245,28,18,2,0,2,0,0,2/H,,benedbr01
371,Luis Quiñones#,25,CHC,NL,-0.3,49,111,101,12,22,6,0,0,8,0,0,10,16,0.218,0.288,0.277,0.566,49,0.295,63,28,0,0,0,0,0,6H/45,,quinolu01
372,Steve Kiefer,26,MIL,AL,-0.6,28,110,99,17,20,4,0,5,17,0,0,7,28,0.202,0.257,0.394,0.651,68,0.288,60,39,3,1,1,2,0,5/4H,,kiefest01
373,Domingo Ramos,29,SEA,AL,0.5,42,109,103,9,32,6,0,2,11,0,1,3,12,0.311,0.336,0.427,0.764,97,0.33,91,44,1,1,2,0,0,6/54HD,,ramosdo01
374,Danny Heep*,29,LAD,NL,-1,60,107,98,7,16,4,0,0,9,1,0,8,10,0.163,0.226,0.204,0.43,17,0.214,7,20,6,0,1,0,0,H7/39,,heepda01
375,Ronn Reynolds,28,HOU,NL,-1,38,107,102,5,17,4,0,1,7,0,1,3,29,0.167,0.189,0.235,0.424,14,0.201,5,24,3,0,1,1,0,2/H,,reynoro02
376,Mark Ryal*,26,CAL,AL,-0.5,58,104,100,7,20,6,0,5,18,0,0,3,15,0.2,0.223,0.41,0.633,65,0.272,54,41,4,0,1,0,1,H9/7D3,,ryalma01
377,Orel Hershiser,28,LAD,NL,0.9,40,102,90,10,19,5,0,0,7,2,1,2,17,0.211,0.228,0.267,0.495,32,0.28,53,24,1,0,10,0,0,1/H,ASCYA-4,hershor01
378,Butch Wynegar#,31,CAL,AL,0,31,102,92,4,19,2,0,0,5,0,0,9,13,0.207,0.277,0.228,0.505,39,0.239,32,21,2,0,1,0,0,2/HD,,wynegbu01
379,Harry Spilman*,32,SFG,NL,-0.2,83,101,90,5,24,5,0,1,14,1,1,9,20,0.267,0.327,0.356,0.682,84,0.313,85,32,3,0,0,2,0,H5/32,,spilmha01
380,Dave Collins#,34,CIN,NL,0.9,57,100,85,19,25,5,0,0,5,9,0,11,12,0.294,0.388,0.353,0.741,96,0.375,103,30,1,2,2,0,0,H7/89,,collida02
381,Rick Sutcliffe*,31,CHC,NL,0.5,35,100,81,8,12,5,1,0,6,1,0,7,19,0.148,0.213,0.235,0.448,18,0.229,3,19,2,0,11,1,0,1/H,ASCYA-2,sutclri01
382,Fernando Valenzuela*,26,LAD,NL,-0.3,38,100,92,4,13,1,0,1,8,0,0,0,11,0.141,0.141,0.185,0.326,-13,0.153,-45,17,4,0,8,0,0,1/H,,valenfe01
383,Bob Welch,30,LAD,NL,0.3,38,98,83,5,13,0,0,0,5,0,0,7,24,0.157,0.222,0.157,0.379,4,0.195,-13,13,0,0,8,0,0,1/H,CYA-8,welchbo01
384,Joel Youngblood,35,SFG,NL,-0.1,69,98,91,9,23,3,0,3,11,1,1,5,13,0.253,0.296,0.385,0.681,82,0.307,81,35,3,1,0,1,0,H9/758,,youngjo02
385,Terry McGriff,23,CIN,NL,0,34,97,89,6,20,3,0,2,11,0,0,8,17,0.225,0.289,0.326,0.615,60,0.279,50,29,3,0,0,0,0,2/H,,mcgrite01
386,Andre Thornton,37,CLE,AL,-1.1,36,97,85,8,10,2,0,0,5,1,0,10,25,0.118,0.206,0.141,0.347,-5,0.195,-3,12,1,0,0,2,0,DH,,thornan01
387,Ron Karkovice,23,CHW,AL,-0.5,39,95,85,7,6,0,0,2,7,3,0,7,40,0.071,0.16,0.141,0.301,-20,0.176,-23,12,2,2,1,0,0,2/HD,,karkoro01
388,Wallace Johnson#,30,MON,NL,0,75,94,85,7,21,5,0,1,14,5,0,7,6,0.247,0.298,0.341,0.639,67,0.308,63,29,0,0,0,2,0,H/3,,johnswa03
389,Zane Smith*,26,ATL,NL,-0.2,41,94,76,6,10,1,1,0,6,1,0,3,14,0.132,0.175,0.171,0.346,-9,0.176,-47,13,0,1,14,0,0,1/H,,smithza01
390,Shane Rawley,31,PHI,NL,0.1,37,93,79,5,12,1,1,0,4,1,0,1,31,0.152,0.16,0.19,0.35,-8,0.192,-30,15,1,0,12,1,0,1/H,,rawlesh01
391,Ron Roenicke#,30,PHI,NL,-0.5,63,92,78,9,13,3,1,1,4,1,0,14,15,0.167,0.293,0.269,0.563,49,0.265,39,21,2,0,0,0,1,H8/79,,roeniro01
392,Jeff Hamilton,23,LAD,NL,-0.4,35,91,83,5,18,3,0,0,1,0,1,7,22,0.217,0.286,0.253,0.539,46,0.237,29,21,0,1,0,0,2,5/H6,,hamilje01
393,Mike Scott,32,HOU,NL,-0.2,36,91,80,4,10,0,0,0,3,0,0,3,32,0.125,0.157,0.125,0.282,-23,0.134,-59,10,2,0,8,0,0,1,ASCYA-7,scottmi03
394,Rick Reuschel,38,2TM,NL,0.2,34,91,79,8,11,3,0,1,10,1,0,5,26,0.139,0.19,0.215,0.406,8,0.189,-20,17,1,0,7,0,0,1,ASCYA-3GG,reuscri01
395,Dave Engle,30,MON,NL,0.1,59,90,84,7,19,4,0,1,14,1,0,6,11,0.226,0.278,0.31,0.587,54,0.274,45,26,5,0,0,0,1,H/72395,,engleda01
396,Gary Thurman,22,KCR,AL,0.3,27,90,81,12,24,2,0,0,5,7,2,8,20,0.296,0.36,0.321,0.681,82,0.321,79,26,1,0,1,0,0,8-Jul,,thurmga01
397,Jeff Treadway*,24,CIN,NL,0.5,23,90,84,9,28,4,0,2,4,1,0,2,6,0.333,0.356,0.452,0.809,110,0.36,107,38,1,1,3,0,0,4/H,,treadje01
398,Mark Wasinger,25,SFG,NL,0.4,44,90,80,16,22,3,0,1,3,2,0,8,14,0.275,0.341,0.35,0.691,87,0.341,99,28,3,0,2,0,0,5H4/6,,wasinma01
399,Dave Clark*,24,CLE,AL,-0.6,29,89,87,11,18,5,0,3,12,1,0,2,24,0.207,0.225,0.368,0.593,54,0.266,46,32,4,0,0,0,0,9D/H7,,clarkda05
400,Junior Noboa,22,CLE,AL,-0.3,39,88,80,7,18,2,1,0,7,1,0,3,6,0.225,0.253,0.275,0.528,41,0.267,43,22,1,0,5,0,1,4/6H5D,,noboaju01
401,Keith Hughes*,23,2TM,2LG,-0.4,41,88,80,8,20,2,0,0,10,0,0,7,13,0.25,0.318,0.275,0.593,58,0.288,58,22,1,1,0,0,0,H7/9,,hugheke01
402,Bruce Bochy,32,SDP,NL,-0.7,38,87,75,8,12,3,0,2,11,0,1,11,21,0.16,0.264,0.28,0.544,47,0.252,43,21,3,0,0,1,1,2H,,bochybr01
403,Ron Gant,22,ATL,NL,0,21,86,83,9,22,4,0,2,9,4,2,1,11,0.265,0.271,0.386,0.656,69,0.306,70,32,3,0,1,1,0,4/H,,gantro01
404,Mike Hart*,29,BAL,AL,-0.6,34,85,76,7,12,2,0,4,12,1,4,6,19,0.158,0.217,0.342,0.559,47,0.219,32,26,1,0,2,1,0,8/7H9,,hartmi02
405,Tony Armas,33,CAL,AL,-0.4,28,84,81,8,16,3,1,3,9,1,0,1,11,0.198,0.205,0.37,0.575,50,0.255,40,30,3,0,1,1,0,9/H7,,armasto01
406,Dickie Thon,29,HOU,NL,0.2,32,83,66,6,14,1,0,1,3,3,0,16,13,0.212,0.366,0.273,0.639,76,0.316,77,18,1,0,1,0,3,6H,,thondi01
407,Bill Almon,34,2TM,NL,-0.2,68,83,74,13,17,4,0,0,5,1,0,9,21,0.23,0.313,0.284,0.597,63,0.304,74,21,0,0,0,0,0,H64/3759,,almonbi01
408,Ralph Bryant*,26,LAD,NL,0.1,46,81,69,7,17,2,1,2,10,2,1,10,24,0.246,0.346,0.391,0.737,97,0.333,95,27,0,1,0,1,2,H9/7,,bryanra01
409,Chuck Jackson,24,HOU,NL,0,35,81,71,3,15,3,0,1,6,1,1,7,19,0.211,0.282,0.296,0.578,56,0.285,64,21,1,0,3,0,0,58H/67,,jacksch03
410,Bruce Ruffin#,23,PHI,NL,-0.8,35,81,73,3,4,1,0,0,3,0,0,2,39,0.055,0.08,0.068,0.148,-61,0.072,-113,5,3,0,6,0,0,1,,ruffibr01
411,James Steels*,26,SDP,NL,-0.3,62,81,68,9,13,1,1,0,6,3,2,11,14,0.191,0.3,0.235,0.535,47,0.265,50,16,2,0,1,1,0,H7/98,,steelji01
412,Ron Washington,35,BAL,AL,-0.2,26,81,79,7,16,3,1,1,6,0,1,1,15,0.203,0.213,0.304,0.516,37,0.251,44,24,2,0,1,0,0,5/47D6H,,washiro01
413,Steve Garvey,38,SDP,NL,-0.7,27,78,76,5,16,2,0,1,9,0,0,1,10,0.211,0.231,0.276,0.507,36,0.227,21,21,3,1,0,0,0,3/H,,garvest01
414,Greg Mathews,25,STL,NL,0.2,32,78,68,5,13,1,0,0,3,0,0,3,21,0.191,0.225,0.206,0.431,15,0.2,-15,14,1,0,7,0,0,1,ROY-6,mathegr01
415,Eric Show,31,SDP,NL,-0.4,34,78,70,5,5,1,0,0,2,0,0,0,28,0.071,0.07,0.086,0.156,-58,0.107,-81,6,3,0,7,1,0,1,,shower01
416,Ron Darling,26,NYM,NL,0.1,32,77,65,5,8,5,0,0,4,0,0,2,22,0.123,0.149,0.2,0.349,-6,0.169,-37,13,0,0,10,0,0,1,,darliro01
417,Lloyd McClendon,28,CIN,NL,-0.3,45,77,72,8,15,5,0,2,13,1,0,4,15,0.208,0.247,0.361,0.608,56,0.292,58,26,1,0,0,1,0,H2/357,,mcclell01
418,Ed Whitson,32,SDP,NL,-0.2,36,76,65,1,8,1,0,0,4,0,0,1,17,0.123,0.136,0.138,0.275,-25,0.139,-63,9,0,0,10,0,0,1,,whitsed01
419,Mark Bailey#,25,HOU,NL,-0.1,35,75,64,5,13,1,0,0,3,1,0,10,21,0.203,0.311,0.219,0.53,46,0.262,43,14,3,0,1,0,0,2/H,,bailema01
