Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
279,Terry Puhl*,28,HOU,NL,1.2,57,220,194,34,55,14,3,2,23,6,2,18,23,0.284,0.343,0.418,0.76,115,0.363,125,81,0,1,4,3,4,9/H7,,puhlte01
280,Tim Corcoran*,32,PHI,NL,-0.9,103,219,182,11,39,6,1,0,22,0,0,29,20,0.214,0.312,0.258,0.57,60,0.271,51,47,6,0,1,7,4,3H/79,,corcoti01
281,Alan Ashby#,33,HOU,NL,1.6,65,216,189,20,53,8,0,8,25,0,0,24,27,0.28,0.363,0.45,0.813,130,0.395,149,85,9,1,1,1,2,2/H,,ashbyal01
282,John Shelby#,27,BAL,AL,1.3,69,214,205,28,58,6,2,7,27,5,1,7,44,0.283,0.307,0.434,0.741,103,0.333,99,89,4,0,2,0,0,8H9/7D4,,shelbjo01
283,Steve Henderson,32,OAK,AL,0.4,85,213,193,25,58,8,3,3,31,0,0,18,34,0.301,0.358,0.42,0.778,121,0.369,133,81,10,0,1,1,0,7H9/D,,hendest01
284,Bill Schroeder,26,MIL,AL,0.2,53,210,194,18,47,8,0,8,25,0,1,12,61,0.242,0.29,0.407,0.698,90,0.307,83,79,5,2,0,2,1,2/D3H,,schrobi01
285,Paul Zuvella,26,ATL,NL,-0.3,81,210,190,16,48,8,1,0,4,2,0,16,14,0.253,0.311,0.305,0.616,70,0.295,65,58,3,0,4,0,1,46/H5,,zuvelpa01
286,Mike Stenhouse*,27,MIN,AL,0,81,209,179,23,40,5,0,5,21,1,0,29,18,0.223,0.33,0.335,0.665,80,0.311,77,60,3,0,0,1,1,HD/937,,stenhmi01
287,U L Washington#,31,MON,NL,0.6,68,209,193,24,48,9,4,1,17,6,3,15,33,0.249,0.301,0.352,0.654,87,0.304,84,68,2,0,0,1,1,4H6/5,,washiu_01
288,Tony Pérez,43,CIN,NL,1.7,72,207,183,25,60,8,0,6,33,0,2,22,22,0.328,0.396,0.47,0.866,138,0.397,147,86,2,0,0,2,1,3H,,perezto01
289,Greg Gross*,32,PHI,NL,-0.1,93,205,169,21,44,5,2,0,14,1,0,32,9,0.26,0.374,0.314,0.688,93,0.329,94,53,5,0,2,2,1,H7/93,,grossgr01
290,Wayne Krenchicki*,30,CIN,NL,0.9,90,205,173,16,47,9,0,4,25,0,0,28,20,0.272,0.369,0.393,0.763,111,0.343,104,68,3,0,2,2,4,5H/4,,krencwa01
291,Donnie Scott#,23,SEA,AL,-0.2,80,205,185,18,41,13,0,4,23,1,1,15,41,0.222,0.275,0.357,0.631,72,0.287,67,66,3,0,1,4,0,2H,,scottdo01
292,Thad Bosley*,28,CHC,NL,2.3,108,202,180,25,59,6,3,7,27,5,1,20,29,0.328,0.391,0.511,0.902,141,0.413,147,92,3,0,0,2,1,H7/98,,bosleth01
293,Duane Walker*,28,2TM,2LG,-0.6,90,202,180,19,31,4,1,7,17,3,1,21,47,0.172,0.262,0.322,0.585,59,0.276,56,58,3,1,0,0,1,H97D,,walkedu01
294,Luis Aguayo,26,PHI,NL,1.5,91,200,165,27,46,7,3,6,21,1,0,22,26,0.279,0.378,0.467,0.844,133,0.381,133,77,7,6,4,3,5,6H4/5,,aguaylu01
295,Randy Ready,25,MIL,AL,0.6,48,200,181,29,48,9,5,1,21,0,0,14,23,0.265,0.318,0.387,0.705,93,0.35,112,70,6,1,2,2,0,7/549HD,,readyra01
296,Chris Bando#,29,CLE,AL,-1.5,73,199,173,11,24,4,1,0,13,0,1,22,21,0.139,0.234,0.173,0.407,15,0.207,12,30,6,0,2,2,0,2/H,,bandoch01
297,Carmelo Castillo,27,CLE,AL,0.7,67,198,184,27,45,5,1,11,25,3,0,11,40,0.245,0.298,0.462,0.76,106,0.35,108,85,6,3,0,0,0,9H/D,,castica01
298,Dave Engle,28,MIN,AL,0.5,70,195,172,28,44,8,2,7,25,2,2,21,28,0.256,0.333,0.448,0.781,108,0.353,110,77,3,0,0,2,1,DH2/7,,engleda01
299,Milt Thompson*,26,ATL,NL,0.6,73,193,182,17,55,7,2,0,6,9,4,7,36,0.302,0.339,0.363,0.701,93,0.331,93,66,1,3,1,0,0,H97/8,,thompmi02
300,Bill Russell,36,LAD,NL,0.4,76,192,169,19,44,6,1,0,13,4,0,18,9,0.26,0.333,0.308,0.641,84,0.317,89,52,2,1,3,1,1,H67/45,,russebi01
301,Jim Pankovits,29,HOU,NL,0.3,75,191,172,24,42,3,0,4,14,1,0,17,29,0.244,0.316,0.331,0.647,84,0.305,81,57,3,1,1,0,1,H497/56,,pankoji01
302,Domingo Ramos,27,SEA,AL,-0.9,75,190,168,19,33,6,0,1,15,0,1,17,23,0.196,0.267,0.25,0.517,43,0.274,58,42,4,0,3,2,0,643H/5,,ramosdo01
303,Chris Chambliss*,36,ATL,NL,0.3,101,189,170,16,40,7,0,3,21,0,0,18,22,0.235,0.307,0.329,0.636,75,0.31,78,56,5,0,0,1,4,H3,,chambch01
304,Brad Wellman,25,SFG,NL,-1,71,188,174,16,41,11,1,0,16,5,2,4,33,0.236,0.268,0.31,0.578,65,0.277,63,54,3,4,5,1,1,45H/6,,wellmbr01
305,Rob Deer,24,SFG,NL,0,78,187,162,22,30,5,1,8,20,0,1,23,71,0.185,0.283,0.377,0.66,88,0.308,89,61,0,0,0,2,0,H793,,deerro01
306,Alan Knicely,30,2TM,NL,-0.4,55,185,165,17,40,9,0,5,26,0,0,16,38,0.242,0.31,0.388,0.698,91,0.322,88,64,6,1,1,2,2,2/H3,,kniceal01
307,Oscar Gamble*,35,CHW,AL,-0.2,70,184,148,20,30,5,0,4,20,0,0,34,22,0.203,0.353,0.318,0.671,83,0.321,86,47,1,1,0,1,3,DH,,gamblos01
308,Johnny Grubb*,36,DET,AL,-0.1,78,184,155,19,38,7,1,5,25,0,1,24,25,0.245,0.342,0.4,0.742,104,0.339,106,62,5,1,0,4,0,HD7/9,,grubbjo01
309,Tim Laudner,27,MIN,AL,0.3,72,182,164,16,39,5,0,7,19,0,1,12,45,0.238,0.292,0.396,0.688,83,0.302,73,65,2,1,4,1,0,2/H3,,laudnti01
310,Tito Landrum,30,STL,NL,0.9,85,181,161,21,45,8,2,4,21,1,4,19,30,0.28,0.356,0.429,0.784,119,0.343,116,69,3,0,1,0,1,9H7,,landrti01
311,Álex Treviño,27,SFG,NL,0.5,57,179,157,17,34,10,1,6,19,0,0,20,24,0.217,0.303,0.408,0.711,102,0.337,109,64,5,0,1,1,0,2/H5,,trevial01
312,Billy Hatcher,24,CHC,NL,-0.7,53,178,163,24,40,12,1,2,10,2,4,8,12,0.245,0.29,0.368,0.658,76,0.309,80,60,9,3,2,2,0,87H/9,,hatchbi01
313,Tony Phillips#,26,OAK,AL,1.8,42,178,161,23,45,12,2,4,17,3,2,13,34,0.28,0.331,0.453,0.785,121,0.358,126,73,1,0,3,1,0,54/H,,phillto02
314,Jerry Hairston#,33,CHW,AL,0.3,95,175,140,9,34,8,0,2,20,0,0,29,18,0.243,0.371,0.343,0.714,95,0.341,100,48,3,2,0,4,3,HD/7,,hairsje01
315,Otis Nixon#,26,CLE,AL,-0.2,104,174,162,34,38,4,0,3,9,20,11,8,27,0.235,0.271,0.315,0.585,61,0.281,65,51,2,0,4,0,0,7H8D,,nixonot01
316,Reid Nichols,26,2TM,AL,-0.2,72,173,150,23,41,8,1,2,18,6,5,17,17,0.273,0.347,0.38,0.727,97,0.325,93,57,2,1,3,2,1,8H7/9D4,,nichore01
317,Sid Bream*,24,2TM,NL,-0.3,50,171,148,18,34,7,0,6,21,0,2,18,24,0.23,0.31,0.399,0.708,99,0.303,83,59,4,0,3,2,5,3H,,breamsi01
318,Ron Roenicke#,28,SFG,NL,1.6,65,170,133,23,34,9,1,3,13,6,2,35,27,0.256,0.408,0.406,0.814,134,0.38,138,54,1,0,1,1,3,H9/78,,roeniro01
319,Lynn Jones,32,KCR,AL,-1.1,110,169,152,12,32,7,0,0,9,0,1,8,15,0.211,0.261,0.257,0.517,44,0.247,39,39,6,3,4,2,0,79H8/D,,jonesly01
320,Kurt Bevacqua,38,SDP,NL,-0.4,71,167,138,17,33,6,0,3,25,0,0,25,17,0.239,0.349,0.348,0.697,97,0.318,90,48,3,0,1,3,5,H5/37,,bevacku01
321,Dan Pasqua*,23,NYY,AL,0.5,60,166,148,17,31,3,1,9,25,0,0,16,38,0.209,0.289,0.426,0.715,95,0.316,88,63,1,1,0,1,4,7HD/9,,pasquda01
322,Dave Van Gorder,28,CIN,NL,-0.2,73,166,151,12,36,7,0,2,24,0,0,9,19,0.238,0.28,0.325,0.605,67,0.281,57,49,6,1,2,3,2,2/H,,vangoda01
323,John Wathan,35,KCR,AL,0.7,60,165,145,11,34,8,1,1,9,1,1,17,15,0.234,0.319,0.324,0.643,78,0.295,73,47,4,1,2,0,0,2H/3D,,wathajo01
324,Buddy Biancalana#,25,KCR,AL,-0.1,81,161,138,21,26,5,1,1,6,1,4,17,34,0.188,0.277,0.261,0.538,50,0.253,50,36,1,0,5,0,0,6/H4D,,biancbu01
325,Kelvin Chapman,29,NYM,NL,-0.6,62,159,144,16,25,3,0,0,7,5,4,9,15,0.174,0.231,0.194,0.425,21,0.241,36,28,2,2,3,1,0,4H/5,,chapmke01
326,Jack Howell*,23,CAL,AL,-0.2,43,158,137,19,27,4,0,5,18,1,1,16,33,0.197,0.279,0.336,0.615,68,0.277,59,46,1,0,4,1,2,5/H,,howelja02
327,Dave Bergman*,32,DET,AL,-1.1,69,157,140,8,25,2,0,3,7,0,0,14,15,0.179,0.25,0.257,0.507,40,0.235,30,36,6,0,1,2,0,3H/D7,,bergmda01
328,Doug Frobel*,26,2TM,NL,-1,65,156,132,17,25,6,0,1,11,4,3,21,30,0.189,0.301,0.258,0.558,59,0.257,46,34,4,0,3,0,5,H79/8,,frobedo01
329,Billy Sample,30,NYY,AL,0.3,59,154,139,18,40,5,0,1,15,2,1,9,10,0.288,0.336,0.345,0.681,89,0.315,88,48,2,2,2,2,0,7/H8,,samplbi01
330,Sixto Lezcano,31,PIT,NL,0.4,72,153,116,16,24,2,0,3,9,0,0,35,17,0.207,0.392,0.302,0.694,98,0.337,105,35,3,1,0,1,3,H79,,lezcasi01
331,Scot Thompson*,29,2TM,NL,-0.8,98,150,143,10,32,6,0,0,10,0,0,5,17,0.224,0.248,0.266,0.514,47,0.247,42,38,6,0,1,1,0,H3/9,,thompsc01
332,Ron Washington,33,MIN,AL,0.5,70,149,135,24,37,6,4,1,14,5,1,8,15,0.274,0.308,0.4,0.708,89,0.34,95,54,3,0,3,3,0,64H/5D3,,washiro01
333,Bob Jones*,35,TEX,AL,-0.1,83,148,134,14,30,2,0,5,23,1,0,11,30,0.224,0.284,0.351,0.635,73,0.296,70,47,1,1,0,2,1,H9D/738,,jonesbo02
334,Lee Mazzilli#,30,PIT,NL,1.1,92,147,117,20,33,8,0,1,9,4,1,29,17,0.282,0.425,0.376,0.801,127,0.39,141,44,3,0,1,0,1,H3/78,,mazzile01
335,Mike Jorgensen*,36,STL,NL,0,72,146,112,14,22,6,0,0,11,2,1,31,27,0.196,0.375,0.25,0.625,79,0.325,95,28,3,1,2,0,0,3H/7,,jorgemi01
336,Max Venable*,28,CIN,NL,0.9,77,146,135,21,39,12,3,0,10,11,3,6,17,0.289,0.315,0.422,0.737,102,0.362,111,57,2,0,3,2,0,H7/89,,venabma01
337,Jerry Narron*,29,CAL,AL,0.1,67,143,132,12,29,4,0,5,14,0,0,11,17,0.22,0.28,0.364,0.643,75,0.295,71,48,2,0,0,0,2,2H/D3,,narroje01
338,Omar Moreno*,32,2TM,AL,0.4,58,143,136,21,30,5,4,3,16,1,2,4,24,0.221,0.246,0.382,0.629,71,0.28,66,52,2,1,1,1,0,8H9/7D,,morenom01
339,Jim Wohlford,34,MON,NL,-0.5,70,142,125,7,24,5,1,1,15,0,2,16,18,0.192,0.284,0.272,0.556,60,0.239,40,34,1,0,1,0,5,9H/7,,wohlfji01
340,Miguel Diloné#,30,2TM,NL,-0.8,78,141,130,18,26,0,3,0,7,17,6,10,19,0.2,0.255,0.246,0.501,44,0.257,41,32,4,0,0,1,0,H87/9,,dilonmi01
341,Ken Phelps*,30,SEA,AL,0.6,61,140,116,18,24,3,0,9,24,2,0,24,33,0.207,0.343,0.466,0.808,120,0.363,117,54,1,0,0,0,2,HD/3,,phelpke01
342,Sal Butera,32,MON,NL,-0.8,67,138,120,11,24,1,0,3,12,0,0,13,12,0.2,0.281,0.283,0.565,62,0.262,52,34,1,1,3,1,1,1-Feb,,butersa01
343,Denny González,21,PIT,NL,-0.3,35,138,124,11,28,4,0,4,12,2,4,13,27,0.226,0.299,0.355,0.654,84,0.291,78,44,1,0,1,0,2,57/4H,,gonzade01
344,Dane Iorg*,35,KCR,AL,-0.4,64,138,130,7,29,9,1,1,21,0,1,8,16,0.223,0.268,0.331,0.599,64,0.271,58,43,6,0,0,0,2,H97/3D5,,iorgda01
345,Alan Bannister,33,TEX,AL,0.1,57,137,122,17,32,4,1,1,6,8,2,14,17,0.262,0.338,0.336,0.674,85,0.324,86,41,1,0,1,0,0,DH4/7593,,bannial01
346,Andre Robertson,27,NYY,AL,0.6,50,136,125,16,41,5,0,2,17,1,2,6,24,0.328,0.358,0.416,0.774,114,0.345,113,52,3,1,2,2,0,56/H4,,roberan01
347,Fritzie Connally,27,BAL,AL,0.4,50,135,112,16,26,4,0,3,15,0,0,19,21,0.232,0.346,0.348,0.694,94,0.321,93,39,1,1,2,1,0,5H/3D,,connafr02
348,John Christensen,24,NYM,NL,-0.6,51,133,113,10,21,4,1,3,13,1,2,19,23,0.186,0.303,0.319,0.622,75,0.283,69,36,3,0,1,0,1,9H/78,,chrisjo02
349,Alejandro Sánchez,26,DET,AL,-0.3,71,133,133,19,33,6,2,6,12,2,2,0,39,0.248,0.248,0.459,0.707,90,0.319,92,61,4,0,0,0,0,HD9/78,,sanchal01
350,Eric Davis,23,CIN,NL,1.2,56,131,122,26,30,3,3,8,18,16,3,7,39,0.246,0.287,0.516,0.803,117,0.382,118,63,1,0,2,0,0,87H/9,,daviser01
351,Steve Yeager,36,LAD,NL,0.1,53,131,121,4,25,4,1,0,9,0,1,7,24,0.207,0.246,0.256,0.502,44,0.226,28,31,3,0,1,2,2,2/H,,yeagest01
352,Ricky Adams,26,SFG,NL,0.1,54,130,121,12,23,3,1,2,10,1,1,5,23,0.19,0.228,0.281,0.509,45,0.235,32,34,2,1,3,0,3,65H/4,,adamsri02
353,Bob Bailor,33,LAD,NL,0.7,74,130,118,8,29,3,1,0,7,1,0,3,5,0.246,0.27,0.288,0.559,60,0.288,68,34,3,1,8,0,0,54H/67,,bailobo01
354,Richie Hebner*,37,CHC,NL,-0.5,83,128,120,10,26,2,0,3,22,0,1,7,15,0.217,0.266,0.308,0.574,54,0.264,43,37,2,1,0,0,1,H3/57,,hebneri01
355,Steve Lake,28,CHC,NL,-0.3,58,128,119,5,18,2,0,1,11,1,0,3,21,0.151,0.177,0.193,0.371,0,0.169,-36,23,3,1,4,1,1,2/H,,lakest01
356,Dave Meier,25,MIN,AL,0.3,71,126,104,15,27,6,0,1,8,0,6,18,12,0.26,0.374,0.346,0.72,96,0.333,112,36,0,1,3,0,0,7H/98D,,meierda01
357,Greg Pryor,35,KCR,AL,-0.6,63,125,114,8,25,3,0,1,3,0,1,8,12,0.219,0.27,0.272,0.542,50,0.253,45,31,6,0,3,0,0,546/H3D,,pryorgr01
358,Harold Reynolds#,24,SEA,AL,-0.3,67,122,104,15,15,3,1,0,6,3,2,17,14,0.144,0.264,0.192,0.457,28,0.232,28,20,0,0,1,0,0,4H,,reynoha01
359,Glenn Brummer,30,TEX,AL,-0.1,49,121,108,7,30,4,0,0,5,1,5,11,22,0.278,0.355,0.315,0.67,85,0.298,86,34,2,2,0,0,1,2/H9D,,brummgl01
360,Bruce Bochy,30,SDP,NL,0.6,48,120,112,16,30,2,0,6,13,0,0,6,30,0.268,0.305,0.446,0.752,109,0.342,108,50,1,0,2,0,1,2/H,,bochybr01
361,Darren Daulton*,23,PHI,NL,0.5,36,119,103,14,21,3,1,4,11,3,0,16,37,0.204,0.311,0.369,0.68,88,0.32,83,38,1,0,0,0,0,2/H,,daultda01
362,Dale Berra,28,NYY,AL,0.1,48,118,109,8,25,5,1,1,8,1,1,7,20,0.229,0.276,0.321,0.597,65,0.283,66,35,2,0,2,0,0,5/H6,,berrada01
363,Barry Bonnell,31,SEA,AL,-0.5,48,117,111,9,27,8,0,1,10,1,2,6,19,0.243,0.282,0.342,0.624,71,0.269,58,38,1,0,0,0,1,H9/73D,,bonneba01
364,Tom Dunbar*,25,TEX,AL,-1.1,45,117,104,7,21,4,0,1,5,0,3,12,9,0.202,0.291,0.269,0.56,55,0.238,39,28,5,1,0,0,3,DH7/9,,dunbato01
365,Geno Petralli*,25,TEX,AL,-0.2,42,116,100,7,27,2,0,0,11,1,0,8,12,0.27,0.319,0.29,0.609,68,0.289,64,29,4,1,3,4,0,2/H,,petrage01
366,Daryl Sconiers*,26,CAL,AL,0.5,44,116,98,14,28,6,1,2,12,2,1,15,18,0.286,0.371,0.429,0.799,119,0.362,119,42,2,0,0,3,0,HD/3,,sconida01
367,Mark Brouhard,29,MIL,AL,-0.6,37,115,108,11,28,7,2,1,13,0,0,5,26,0.259,0.298,0.389,0.687,88,0.3,76,42,2,1,1,0,1,97/HD,,brouhma01
368,Buck Martinez,36,TOR,AL,-0.1,42,113,99,11,16,3,0,4,14,0,0,10,12,0.162,0.239,0.313,0.552,48,0.272,52,31,3,1,0,3,0,2/H,,martibu01
369,Gary Rajsich*,30,SFG,NL,-0.6,51,110,91,5,15,6,0,0,10,0,1,17,22,0.165,0.296,0.231,0.527,53,0.237,35,21,0,0,2,0,4,H3,,rajsiga01
370,Paul Runge,27,ATL,NL,-0.2,50,110,87,15,19,3,0,1,5,0,1,18,18,0.218,0.349,0.287,0.636,77,0.301,75,25,3,0,4,1,0,5H/64,,rungepa01
371,Terry Whitfield*,32,LAD,NL,0.3,79,110,104,8,27,7,0,3,16,0,0,6,27,0.26,0.3,0.413,0.713,102,0.334,105,43,2,0,0,0,1,H7/98,,whitfte01
372,Dann Bilardello,26,CIN,NL,0.1,42,108,102,6,17,0,0,1,9,0,0,4,15,0.167,0.206,0.196,0.402,11,0.219,12,20,5,1,1,0,1,2/H,,bilarda01
373,Dwight Gooden,20,NYM,NL,1.1,35,107,93,11,21,2,0,1,9,0,0,5,15,0.226,0.265,0.28,0.545,54,0.299,74,26,1,0,9,0,0,1,ASCYA-1MVP-4,goodedw01
374,Joaquín Andújar#,32,STL,NL,-0.4,38,106,94,2,10,2,0,0,8,3,1,5,50,0.106,0.152,0.128,0.279,-21,0.138,-55,12,2,0,7,0,0,1,ASCYA-4,andujjo01
375,John Tudor*,31,STL,NL,0.1,37,106,94,9,13,3,2,0,2,0,1,5,25,0.138,0.182,0.213,0.395,10,0.196,-3,20,1,0,7,0,0,1/H,CYA-2MVP-8,tudorjo01
376,Rick Mahler,31,ATL,NL,-0.3,39,105,90,9,14,1,0,0,8,0,0,3,18,0.156,0.181,0.167,0.348,-4,0.162,-45,15,2,0,11,1,0,1,,mahleri01
377,Lenn Sakata,31,BAL,AL,0.1,55,105,97,15,22,3,0,3,6,3,2,6,15,0.227,0.279,0.351,0.629,74,0.315,91,34,3,1,1,0,0,4H/D,,sakatle01
378,Rob Picciolo,32,OAK,AL,-0.3,71,104,102,19,28,2,0,1,8,3,2,2,17,0.275,0.288,0.324,0.612,74,0.272,66,33,1,0,0,0,0,H543/6D,,picciro01
379,Al Bumbry*,38,SDP,NL,-0.2,68,103,95,6,19,3,0,1,10,2,0,7,9,0.2,0.255,0.263,0.518,46,0.256,40,25,4,0,1,0,0,H7/89,,bumbral01
380,Derrel Thomas#,34,PHI,NL,-0.2,63,103,92,16,19,2,0,4,12,2,0,11,14,0.207,0.291,0.359,0.65,79,0.3,69,33,3,0,0,0,1,H6/78245,,thomade01
381,Fernando Valenzuela*,24,LAD,NL,0.5,35,103,97,7,21,2,0,1,7,0,1,0,9,0.216,0.214,0.268,0.482,37,0.229,29,26,3,0,5,1,0,1,ASCYA-5MVP-23,valenfe01
382,Johnnie LeMaster,31,3TM,2LG,-1.3,45,103,94,5,12,0,0,1,8,1,1,6,23,0.128,0.18,0.16,0.34,-4,0.16,-28,15,1,0,3,0,2,6/H,,lemasjo01
383,Tom Browning*,25,CIN,NL,0.5,39,101,88,4,17,2,1,0,2,0,0,4,29,0.193,0.228,0.239,0.467,29,0.245,26,21,2,0,9,0,0,1/H,CYA-6ROY-2,brownto05
384,Bobby Clark,30,MIL,AL,-0.5,29,101,93,6,21,3,0,0,8,1,1,7,19,0.226,0.277,0.258,0.535,49,0.263,52,24,3,0,0,1,0,89/H7,,clarkbo04
385,José Canseco,20,OAK,AL,0.4,29,100,96,16,29,3,0,5,13,1,1,4,31,0.302,0.33,0.49,0.82,130,0.365,131,47,1,0,0,0,0,97/H8,,cansejo01
386,Craig Gerber*,26,CAL,AL,0.6,65,97,91,8,24,1,2,0,6,0,3,2,3,0.264,0.277,0.319,0.595,63,0.248,48,29,2,0,3,1,0,6/5H4D,,gerbecr01
387,Clint Hurdle*,27,NYM,NL,-0.3,43,97,82,7,16,4,0,3,7,0,1,13,20,0.195,0.313,0.354,0.666,87,0.312,89,29,1,1,1,0,3,H2/97,,hurdlcl01
388,Gary Woods,31,CHC,NL,0.1,81,97,82,11,20,3,0,0,4,0,1,14,18,0.244,0.354,0.28,0.635,73,0.299,70,23,2,0,1,0,0,7H9/8,,woodsga01
389,Marc Hill,33,CHW,AL,-0.7,40,95,75,5,10,2,0,0,4,0,0,12,9,0.133,0.253,0.16,0.413,15,0.221,8,12,2,0,8,0,0,2/H5,,hillma01
390,Steve Nicosia,29,2TM,2LG,-0.4,48,94,86,4,16,2,0,0,2,1,0,7,11,0.186,0.247,0.209,0.457,31,0.23,26,18,2,0,1,0,0,2H/3,,nicosst01
391,Danny Cox,25,STL,NL,0,35,93,79,3,12,1,0,0,6,0,0,4,24,0.152,0.2,0.165,0.365,3,0.186,-18,13,1,1,8,1,0,1,,coxda01
392,Ron Darling,24,NYM,NL,0.4,42,93,76,9,13,4,0,0,0,1,0,4,25,0.171,0.213,0.224,0.436,23,0.241,20,17,0,0,13,0,0,1/H,AS,darliro01
393,Mike Gallego,24,OAK,AL,0.7,76,93,77,13,16,5,1,1,9,1,1,12,14,0.208,0.319,0.338,0.656,87,0.328,106,26,2,1,2,1,0,465H,,gallemi01
394,Andy Hawkins,25,SDP,NL,-0.7,33,93,77,1,6,0,0,0,3,0,0,3,16,0.078,0.113,0.078,0.19,-45,0.095,-102,6,1,0,13,0,0,1,,hawkian01
395,Bobby Brown#,31,SDP,NL,-1.2,79,91,84,8,13,3,0,0,6,6,4,5,20,0.155,0.2,0.19,0.39,11,0.179,-9,16,2,0,1,1,0,H9/78,,brownbo04
396,Orel Hershiser,26,LAD,NL,0.4,37,91,76,5,15,1,0,0,4,1,0,4,20,0.197,0.247,0.211,0.457,32,0.232,19,16,0,1,10,0,0,1/H,CYA-3MVP-16,hershor01
397,Mario Soto,28,CIN,NL,-0.2,37,90,83,3,11,0,1,0,4,0,0,1,24,0.133,0.143,0.157,0.299,-17,0.169,-32,13,1,0,6,0,0,1/H,,sotoma01
398,John Denny,32,PHI,NL,0.1,33,88,81,2,10,1,0,0,4,2,0,4,19,0.123,0.165,0.136,0.301,-16,0.195,-12,11,0,0,3,0,0,1,,dennyjo01
399,Bob Knepper*,31,HOU,NL,-0.1,38,88,78,5,11,1,0,1,5,0,0,2,38,0.141,0.163,0.192,0.355,0,0.163,-33,15,0,0,8,0,0,1/H,,kneppbo01
400,Mike Woodard*,25,SFG,NL,-0.3,24,88,82,12,20,1,0,0,9,6,1,5,3,0.244,0.287,0.256,0.543,57,0.277,55,21,0,0,1,0,0,4/H,,woodami01
401,Marty Castillo,28,DET,AL,-0.7,57,87,84,4,10,2,0,2,5,0,2,2,19,0.119,0.138,0.214,0.352,-5,0.153,-19,18,1,0,0,1,0,25/H,,castima02
402,Bob Melvin,23,DET,AL,-0.5,41,87,82,10,18,4,1,0,4,0,0,3,21,0.22,0.247,0.293,0.54,48,0.242,34,24,1,0,2,0,0,2,,melvibo01
403,Eric Show,29,SDP,NL,-0.1,35,87,79,3,10,0,0,1,6,0,0,0,30,0.127,0.138,0.165,0.302,-15,0.173,-26,13,0,1,7,0,0,1,,shower01
404,Bryn Smith,29,MON,NL,0.5,32,86,72,6,14,1,0,1,4,0,0,3,24,0.194,0.227,0.25,0.477,37,0.244,32,18,1,0,11,0,0,1,,smithbr01
405,Jerry Reuss*,36,LAD,NL,-0.2,34,83,74,1,10,0,0,0,7,0,0,2,28,0.135,0.156,0.135,0.291,-16,0.136,-51,10,1,0,6,1,0,1,,reussje01
406,Dan Ford,33,BAL,AL,-0.8,28,82,75,4,14,2,0,1,1,0,1,7,17,0.187,0.256,0.253,0.509,43,0.231,34,19,3,0,0,0,0,DH,,fordda01
407,Larry Owen,30,ATL,NL,-0.1,26,82,71,7,17,3,0,2,12,0,0,8,17,0.239,0.313,0.366,0.679,86,0.318,84,26,2,0,2,1,3,2/H,,owenla01
408,Nolan Ryan,38,HOU,NL,-0.2,35,82,63,2,7,2,0,0,4,0,1,4,21,0.111,0.162,0.143,0.305,-13,0.153,-48,9,1,0,14,1,0,1,AS,ryanno01
409,Benny Ayala,34,CLE,AL,-0.3,46,81,76,10,19,7,0,2,15,0,0,4,17,0.25,0.284,0.421,0.705,91,0.313,85,32,2,0,0,1,1,H7/D,,ayalabe01
410,Cecil Fielder,21,TOR,AL,0.8,30,81,74,6,23,4,0,4,16,0,0,6,16,0.311,0.358,0.527,0.885,135,0.406,146,39,2,0,0,1,0,3/H,,fieldce01
411,Mike Scott,30,HOU,NL,0.1,36,81,72,7,11,3,0,1,11,1,0,4,24,0.153,0.192,0.236,0.428,21,0.199,-1,17,2,0,3,2,0,1,,scottmi03
412,Bill Stein,38,TEX,AL,-0.2,44,81,79,5,20,3,1,1,12,0,0,1,15,0.253,0.272,0.354,0.626,70,0.271,54,28,2,1,0,0,1,H5/3D49,,steinbi02
413,Joe Niekro,40,HOU,NL,0.7,32,80,68,6,17,1,0,0,6,0,0,1,16,0.25,0.257,0.265,0.522,49,0.289,67,18,4,0,10,1,0,1,,niekrjo01
414,Steve Braun*,37,STL,NL,0.3,64,79,67,7,16,4,0,1,6,0,0,10,9,0.239,0.342,0.343,0.685,93,0.325,95,23,0,1,0,1,1,H/79,,braunst01
415,Dave Dravecky,29,SDP,NL,-0.1,34,79,69,5,8,1,1,0,1,0,0,4,20,0.116,0.164,0.159,0.324,-8,0.154,-41,11,0,0,6,0,0,1,,draveda01
416,Andrés Galarraga,24,MON,NL,0.2,24,79,75,9,14,1,0,2,4,1,2,3,18,0.187,0.228,0.28,0.508,45,0.271,68,21,0,1,0,0,0,3/H,,galaran01
417,Iván de Jesús,32,STL,NL,-0.2,59,78,72,11,16,5,0,0,7,2,2,4,16,0.222,0.26,0.292,0.551,54,0.257,49,21,0,0,1,1,0,H56,,dejesiv01
418,Al Pardo#,22,BAL,AL,-1.2,34,78,75,3,10,1,0,0,1,0,0,3,15,0.133,0.167,0.147,0.313,-12,0.148,-29,11,0,0,0,0,0,2/H,,pardoal01
419,Rick Rhoden,32,PIT,NL,0.2,37,78,74,2,14,3,0,0,6,0,0,2,7,0.189,0.211,0.23,0.44,24,0.214,12,17,2,0,2,0,0,1/H,SS,rhoderi01
