Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
280,Tony Pérez,40,BOS,AL,0.4,69,215,196,18,51,14,2,6,31,0,1,19,48,0.26,0.326,0.444,0.769,105,0.351,107,87,6,0,0,0,3,DH/3,,perezto01
281,Steve Yeager,33,LAD,NL,1,82,215,196,13,48,5,2,2,18,0,0,13,28,0.245,0.294,0.321,0.615,74,0.286,66,63,3,1,4,1,3,2/H,,yeagest01
282,Mike Squires*,30,CHW,AL,0.1,116,213,195,33,52,9,3,1,21,3,3,14,13,0.267,0.316,0.359,0.675,86,0.322,93,70,4,0,4,0,3,*3H,,squirmi01
283,Chris Bando#,26,CLE,AL,0.2,66,212,184,13,39,6,1,3,16,0,0,24,30,0.212,0.299,0.304,0.603,67,0.282,61,56,6,0,1,3,1,2H/5,,bandoch01
284,Jesús Vega,26,MIN,AL,-0.6,71,212,199,23,53,6,0,5,29,6,1,8,19,0.266,0.289,0.372,0.661,78,0.3,68,74,5,0,1,4,1,DH3/7,,vegaje01
285,Tony Gwynn*,22,SDP,NL,1,54,209,190,33,55,12,2,1,17,8,3,14,16,0.289,0.337,0.389,0.726,107,0.346,112,74,5,0,4,1,0,879/H,,gwynnto01
286,Larry Biittner*,35,CIN,NL,0.6,97,208,184,18,57,9,2,2,24,1,0,17,16,0.31,0.369,0.413,0.782,117,0.366,122,76,9,2,2,3,2,H73/9,,biittla01
287,Wayne Krenchicki*,27,CIN,NL,0.6,94,205,187,19,53,6,1,2,21,5,3,13,23,0.283,0.324,0.358,0.682,90,0.312,83,67,3,0,1,4,1,5H4,,krencwa01
288,Bob Brenly,28,SFG,NL,1.4,65,202,180,26,51,4,1,4,15,6,2,18,26,0.283,0.348,0.383,0.732,106,0.345,107,69,2,1,1,2,4,2H/5,,brenlbo01
289,Rob Wilfong*,28,2TM,AL,0.4,80,201,183,24,38,5,2,1,16,4,2,14,30,0.208,0.268,0.273,0.541,49,0.253,39,50,5,1,3,0,1,4H/5687D,,wilforo01
290,Wayne Nordhagen,33,2TM,2LG,-1.2,73,201,189,12,52,6,0,1,22,0,2,10,23,0.275,0.308,0.323,0.631,68,0.294,65,61,6,0,0,2,1,DH7/9,,nordhwa01
291,Rufino Linares,31,ATL,NL,1.2,77,200,191,28,57,7,1,2,17,5,2,7,29,0.298,0.325,0.377,0.702,93,0.348,106,72,10,1,0,1,0,7H/9,,linarru01
292,Bill Stein,35,TEX,AL,0.4,85,200,184,14,44,8,0,1,16,0,0,12,23,0.239,0.293,0.299,0.592,68,0.283,68,55,4,2,2,0,0,H45/6D37,,steinbi02
293,Juan Bonilla,26,SDP,NL,1.4,45,197,182,21,51,6,2,0,8,0,1,11,15,0.28,0.325,0.335,0.66,89,0.32,97,61,2,1,3,0,0,4,,bonilju01
294,Dave Engle,25,MIN,AL,0,58,197,186,20,42,7,2,4,16,0,0,10,22,0.226,0.269,0.349,0.618,67,0.291,65,65,6,1,0,0,0,9DH/7,,engleda01
295,Mike Vail,30,CIN,NL,0,78,197,189,9,48,10,1,4,29,0,0,6,33,0.254,0.274,0.381,0.655,81,0.305,78,72,7,0,0,2,1,7H/9,,vailmi01
296,Mark Wagner,28,TEX,AL,0.2,60,196,179,14,43,4,1,0,8,1,0,10,28,0.24,0.28,0.274,0.554,58,0.286,69,49,6,0,7,0,0,6/H,,wagnema01
297,Leon Roberts,31,2TM,AL,-1,71,193,178,13,41,7,0,2,11,1,1,11,30,0.23,0.276,0.303,0.579,58,0.275,55,54,7,1,1,2,1,7DH9/8,,roberle01
298,Luis Pujols,26,HOU,NL,-0.7,65,191,176,8,35,6,2,4,15,0,3,10,40,0.199,0.242,0.324,0.566,63,0.26,60,57,4,0,5,0,2,2/H,,pujollu01
299,Marshall Edwards*,29,MIL,AL,0,69,189,178,24,44,4,1,2,14,10,4,4,8,0.247,0.261,0.315,0.575,62,0.265,52,56,5,0,5,2,0,9H8/D7,,edwarma01
300,Glenn Gulliver*,27,BAL,AL,0.4,50,185,145,24,29,7,0,1,5,0,0,37,18,0.2,0.363,0.269,0.632,77,0.316,85,39,2,0,3,0,0,5/H,,gulligl01
301,Gary Rajsich*,27,NYM,NL,-0.1,80,182,162,17,42,8,3,2,12,1,3,17,40,0.259,0.333,0.383,0.716,101,0.32,96,62,2,1,2,0,3,H97/3,,rajsiga01
302,Jim Dwyer*,32,BAL,AL,1.2,71,178,148,28,45,4,3,6,15,2,0,27,24,0.304,0.407,0.493,0.9,147,0.4,145,73,0,0,1,2,4,9H7/3D,,dwyerji01
303,David Green,21,STL,NL,1.2,76,178,166,21,47,7,1,2,23,11,3,8,29,0.283,0.315,0.373,0.688,92,0.33,91,62,2,1,0,3,2,8H9/7,,greenda03
304,Paul Serna,23,SEA,AL,-0.5,65,178,169,15,38,3,0,3,8,0,5,4,13,0.225,0.246,0.296,0.542,47,0.245,42,50,4,1,3,1,0,645/HD,,sernapa01
305,Tom Lawless,25,CIN,NL,-0.3,49,176,165,19,35,6,0,0,4,16,5,9,30,0.212,0.253,0.248,0.501,40,0.255,33,41,5,0,2,0,0,4/H,,lawleto01
306,Terry Bulling,29,SEA,AL,0.5,56,173,154,17,34,7,0,1,8,2,1,19,16,0.221,0.306,0.286,0.592,62,0.3,71,44,6,0,0,0,2,2/H,,bullibu01
307,Howard Johnson#,21,DET,AL,0.9,54,173,155,23,49,5,0,4,14,7,4,16,30,0.316,0.384,0.426,0.81,123,0.374,128,66,3,1,1,0,1,5DH/978,,johnsho01
308,Mickey Klutts,27,OAK,AL,-1.4,55,170,157,10,28,8,0,0,14,0,0,9,18,0.178,0.222,0.229,0.451,28,0.219,22,36,4,0,3,1,0,5/H,,kluttmi01
309,Ron Roenicke#,25,LAD,NL,0.1,109,170,143,18,37,8,0,1,12,5,0,21,32,0.259,0.359,0.336,0.695,98,0.328,92,48,2,2,3,1,3,H978,,roeniro01
310,Denny Walling*,28,HOU,NL,0.2,85,170,146,22,30,4,1,1,14,4,2,23,19,0.205,0.312,0.267,0.579,70,0.315,95,39,6,0,0,1,3,H398/7,,wallide01
311,Larry Whisenton*,25,ATL,NL,0.1,84,168,143,21,34,7,2,4,17,2,2,23,33,0.238,0.339,0.399,0.738,103,0.333,98,57,3,0,0,2,3,H7/9,,whisela01
312,Terry Harper,26,ATL,NL,0.1,48,167,150,16,43,3,0,2,16,7,4,14,28,0.287,0.347,0.347,0.694,92,0.326,91,52,3,1,0,2,0,79H/8,,harpete01
313,Greg Pryor,32,KCR,AL,0.6,73,166,152,23,41,10,1,2,12,2,0,10,20,0.27,0.315,0.388,0.703,92,0.324,89,59,5,0,4,0,0,534H/6,,pryorgr01
314,Jim Essian,31,SEA,AL,0.2,48,165,153,14,42,8,0,3,20,2,0,11,7,0.275,0.327,0.386,0.713,93,0.342,99,59,3,1,0,0,0,2/H,,essiaji01
315,Gene Tenace,35,STL,NL,2.2,66,165,124,18,32,9,0,7,18,1,1,36,31,0.258,0.436,0.5,0.936,161,0.438,177,62,1,4,0,1,1,2H/3,,tenacge01
316,Dick Davis,28,3TM,2LG,-0.6,70,165,152,12,35,5,2,4,19,2,0,7,19,0.23,0.256,0.368,0.625,71,0.314,80,56,6,0,1,5,0,9H/78D,,davisdi02
317,Ron Jackson,29,CAL,AL,0.1,53,159,142,15,47,6,0,2,19,0,1,10,12,0.331,0.381,0.415,0.796,119,0.363,122,59,3,2,4,1,0,3H/5,,jacksro02
318,Bobby Murcer*,36,NYY,AL,-0.4,65,156,141,12,32,6,0,7,30,2,1,12,15,0.227,0.288,0.418,0.707,94,0.307,81,59,4,1,0,2,2,DH,,murcebo01
319,Greg Gross*,29,PHI,NL,0.7,119,155,134,14,40,4,0,0,10,4,3,19,8,0.299,0.386,0.328,0.714,100,0.351,113,44,6,0,2,0,3,H798,,grossgr01
320,Ed Romero,24,MIL,AL,-0.6,52,155,144,18,36,8,0,1,7,0,0,8,16,0.25,0.289,0.326,0.616,74,0.298,79,47,4,0,3,0,0,46/H57,,romered01
321,Bill Robinson,39,2TM,NL,-0.1,66,155,140,14,35,9,0,7,31,1,2,12,34,0.25,0.303,0.464,0.768,110,0.332,99,65,5,0,0,3,4,9H7/3,,robinbi02
322,Jimmy Sexton,30,OAK,AL,0.2,69,154,139,19,34,4,0,2,14,16,0,9,24,0.245,0.289,0.317,0.606,71,0.302,62,44,0,1,2,3,0,6H/5D,,sextoji01
323,Dave Van Gorder,25,CIN,NL,-1.3,51,154,137,4,25,3,1,0,7,1,0,14,19,0.182,0.263,0.219,0.482,36,0.241,27,30,4,1,2,0,2,2/H,,vangoda01
324,Brian Giles,22,NYM,NL,0.1,45,152,138,14,29,5,0,3,10,6,1,12,29,0.21,0.27,0.312,0.581,64,0.272,51,43,0,0,0,2,1,6-Apr,,gilesbr01
325,Lynn Jones,29,DET,AL,-0.3,58,150,139,15,31,3,1,0,14,0,2,7,14,0.223,0.259,0.259,0.517,43,0.237,33,36,2,0,3,1,0,9/H78D,,jonesly01
326,Bob Watson,36,2TM,2LG,0,64,150,131,19,32,6,1,5,25,1,1,17,20,0.244,0.327,0.42,0.747,105,0.337,100,55,5,0,0,2,2,3H/7D,,watsobo01
327,Alan Knicely,27,HOU,NL,-0.7,59,149,133,10,25,2,0,2,12,0,1,14,30,0.188,0.27,0.248,0.518,52,0.261,58,33,4,1,1,0,3,2H9/75,,kniceal01
328,Champ Summers*,36,SFG,NL,0,70,147,125,15,31,5,0,4,19,0,1,16,17,0.248,0.342,0.384,0.726,105,0.344,111,48,4,3,1,2,0,H7/39,,summech01
329,Sal Butera,29,MIN,AL,-0.2,54,146,126,9,32,2,0,0,8,0,0,17,12,0.254,0.347,0.27,0.617,71,0.303,73,34,6,1,2,0,0,2/H,,butersa01
330,Kurt Bevacqua,35,SDP,NL,-0.1,64,145,123,15,31,9,0,0,24,2,0,17,22,0.252,0.333,0.325,0.659,89,0.297,74,40,5,0,1,4,4,H3/759,,bevacku01
331,Terry Francona*,23,MON,NL,-0.7,46,144,131,14,42,3,0,0,9,2,3,8,11,0.321,0.36,0.344,0.703,97,0.318,92,45,2,0,5,0,0,73H/98,,francte01
332,Dave Bergman*,29,SFG,NL,0.6,100,140,121,22,33,3,1,4,14,3,0,18,11,0.273,0.364,0.413,0.778,119,0.354,112,50,1,0,0,1,3,3H/79,,bergmda01
333,Joe Pittman,29,2TM,NL,1,70,140,128,16,32,3,0,0,7,8,3,9,15,0.25,0.299,0.273,0.573,65,0.294,71,35,3,0,3,0,2,H46/59,,pittmjo01
334,Mike Jorgensen*,33,NYM,NL,-0.2,120,136,114,16,29,6,0,2,14,2,0,21,24,0.254,0.37,0.36,0.73,107,0.352,112,41,2,0,1,0,3,H39/7,,jorgemi01
335,Biff Pocoroba#,28,ATL,NL,0.2,56,134,120,5,33,7,0,2,22,0,0,13,12,0.275,0.351,0.383,0.734,103,0.34,101,46,2,1,0,0,2,2H/5,,pocorbi01
336,Craig Reynolds*,29,HOU,NL,0.2,54,134,118,16,30,2,3,1,7,3,1,11,9,0.254,0.321,0.347,0.668,94,0.307,87,41,1,1,3,1,3,6H/5,,reynocr01
337,Benny Ayala,31,BAL,AL,0.7,64,133,128,17,39,6,0,6,24,1,1,5,14,0.305,0.331,0.492,0.823,123,0.376,130,63,3,0,0,0,2,H7D/3,,ayalabe01
338,Pat Putnam*,28,TEX,AL,-0.2,43,133,122,14,28,8,0,2,9,0,2,10,18,0.23,0.293,0.344,0.637,80,0.286,76,42,3,1,0,0,1,3/H57,,putnapa01
339,Mike Gates*,25,MON,NL,0.2,36,132,121,16,28,2,3,0,8,0,0,9,19,0.231,0.28,0.298,0.578,61,0.279,58,36,1,0,0,2,0,4/H,,gatesmi01
340,Max Venable*,25,SFG,NL,-0.4,71,132,125,17,28,2,1,1,7,9,3,7,16,0.224,0.265,0.28,0.545,54,0.266,47,35,2,0,0,0,0,7H8/9,,venabma01
341,Randy Bush*,23,MIN,AL,0,55,131,119,13,29,6,1,4,13,0,0,8,28,0.244,0.305,0.412,0.717,93,0.326,90,49,1,3,0,1,0,HD/7,,bushra01
342,César Gerónimo*,34,KCR,AL,0.8,53,131,119,14,32,6,3,4,23,2,0,8,16,0.269,0.305,0.471,0.776,110,0.332,94,56,5,0,0,4,2,8H7/9D,,geronce01
343,Steve Hammond*,25,KCR,AL,-0.3,46,131,126,14,29,5,1,1,11,0,1,4,18,0.23,0.252,0.31,0.561,54,0.261,50,39,7,0,0,1,0,9H/7D,,hammost01
344,Carmelo Castillo,24,CLE,AL,-0.3,47,129,120,11,25,4,0,2,11,0,0,6,17,0.208,0.258,0.292,0.549,51,0.259,44,35,2,2,1,0,2,97/H8D,,castica01
345,Jorge Orta*,31,LAD,NL,-0.2,86,129,115,13,25,5,0,2,8,0,1,12,13,0.217,0.295,0.313,0.608,72,0.269,57,36,1,1,0,1,3,H9/7,,ortajo01
346,Andre Robertson,24,NYY,AL,0,44,128,118,16,26,5,0,2,9,0,0,8,19,0.22,0.27,0.314,0.583,62,0.273,57,37,4,0,2,0,0,64/H5,,roberan01
347,Rafael Landestoy#,29,CIN,NL,-0.3,73,127,111,11,21,3,0,1,9,2,0,8,14,0.189,0.25,0.243,0.493,38,0.25,29,27,6,1,7,0,1,H54/76,,landera01
348,Jerry Morales,33,CHC,NL,0.9,65,126,116,14,33,2,2,4,30,1,2,9,7,0.284,0.333,0.44,0.773,114,0.361,123,51,5,0,0,1,1,8H/97,,moralje01
349,Don Slaught,23,KCR,AL,0.6,43,126,115,14,32,6,0,3,8,0,0,9,12,0.278,0.331,0.409,0.739,102,0.339,102,47,3,0,2,0,0,2,,slaugdo01
350,Jerry White#,29,MON,NL,-0.2,69,125,115,13,28,6,1,2,13,3,3,8,26,0.243,0.304,0.365,0.669,86,0.298,76,42,2,2,0,0,1,H7/89,,whiteje01
351,Mark Brouhard,26,MIL,AL,0.5,40,122,108,16,29,4,1,4,10,0,3,9,17,0.269,0.336,0.435,0.771,116,0.34,118,47,3,2,3,0,0,9/H7D,,brouhma01
352,Dave Edler,25,SEA,AL,-0.2,40,117,104,14,29,2,2,2,18,4,2,11,13,0.279,0.345,0.394,0.739,101,0.33,92,41,3,0,1,1,1,5/HD79,,edlerda01
353,Steve Balboni,25,NYY,AL,-1.2,33,114,107,8,20,2,1,2,4,0,0,6,34,0.187,0.228,0.28,0.508,40,0.246,38,30,1,0,0,1,0,3/DH,,balbost01
354,Terry Crowley*,35,BAL,AL,0.1,65,114,93,8,22,2,0,3,17,0,0,21,9,0.237,0.377,0.355,0.732,103,0.349,109,33,5,0,0,0,1,HD3,,crowlte01
355,Steve Nicosia,26,PIT,NL,0.4,39,114,100,6,28,3,0,1,7,0,1,11,13,0.28,0.348,0.34,0.688,91,0.3,74,34,1,0,2,1,4,2/H7,,nicosst01
356,Jim Eisenreich*,23,MIN,AL,0.6,34,111,99,10,30,6,0,2,9,0,0,11,13,0.303,0.378,0.424,0.803,118,0.364,117,42,1,1,0,0,0,8/H,,eisenji01
357,Tony Johnson,26,TOR,AL,-1.1,70,111,98,17,23,2,1,3,14,3,13,11,26,0.235,0.309,0.367,0.676,79,0.257,73,36,1,0,1,1,1,HD7/89,,johnsto03
358,Guy Sularz,26,SFG,NL,-0.1,63,111,101,15,23,3,0,1,7,3,0,9,11,0.228,0.291,0.287,0.578,64,0.278,55,29,2,0,1,0,0,6H5/4,,sulargu01
359,Ozzie Virgil,25,PHI,NL,-0.1,49,111,101,11,24,6,0,3,8,0,1,10,26,0.238,0.306,0.386,0.692,91,0.329,97,39,3,0,0,0,0,2H,,virgioz02
360,Mike Marshall,22,LAD,NL,0.4,49,110,95,10,23,3,0,5,9,2,0,13,23,0.242,0.336,0.432,0.768,116,0.351,111,41,1,1,0,1,1,H93/7,,marshmi02
361,Fernando Valenzuela*,21,LAD,NL,0.4,38,110,95,6,16,0,0,1,9,0,0,3,16,0.168,0.19,0.2,0.39,11,0.208,2,19,0,0,10,2,0,Jan-79,ASCYA-3MVP-21,valenfe01
362,Steve Carlton*,37,PHI,NL,0.6,38,109,101,8,22,4,0,2,8,0,0,0,13,0.218,0.218,0.317,0.535,47,0.258,37,32,1,0,8,0,0,1,ASCYA-1MVP-9,carltst01
363,Derrel Thomas#,31,LAD,NL,0.1,66,109,98,13,26,2,1,0,2,2,3,10,12,0.265,0.333,0.306,0.639,82,0.304,87,30,2,0,1,0,1,4H85/967,,thomade01
364,Steve Rogers,32,MON,NL,0.1,35,108,85,3,11,1,0,0,4,0,1,11,32,0.129,0.229,0.141,0.37,5,0.194,-12,12,0,0,12,0,0,1,ASCYA-2,rogerst01
365,Lee May,39,KCR,AL,0.6,42,107,91,12,28,5,2,3,12,0,0,14,18,0.308,0.393,0.505,0.898,145,0.408,152,46,0,0,0,2,1,3H/D,,mayle01
366,Ned Yost,27,MIL,AL,0.2,40,107,98,13,27,6,3,1,8,3,1,7,20,0.276,0.324,0.429,0.752,111,0.336,104,42,1,0,2,0,0,2/HD,,yostne01
367,Jim Spencer*,34,OAK,AL,-0.9,33,105,101,6,17,3,1,2,5,0,0,3,20,0.168,0.19,0.277,0.468,30,0.211,17,28,3,0,0,1,1,3/H,,spencji01
368,Joaquín Andújar#,29,STL,NL,-0.3,38,104,95,3,15,1,1,0,4,1,0,0,44,0.158,0.158,0.189,0.347,-3,0.159,-42,18,2,0,9,0,0,1,CYA-7MVP-19,andujjo01
369,Jerry Hairston#,30,CHW,AL,0.2,85,103,90,11,21,5,0,5,18,0,0,9,15,0.233,0.294,0.456,0.75,103,0.334,98,41,3,0,1,3,0,H7/98D,,hairsje01
370,Bill Doran#,24,HOU,NL,0.6,26,102,97,11,27,3,0,0,6,5,0,4,11,0.278,0.304,0.309,0.613,79,0.312,84,30,0,0,0,1,0,4,,doranbi02
371,Tony Phillips#,23,OAK,AL,0.5,40,100,81,11,17,2,2,0,8,2,3,12,26,0.21,0.326,0.284,0.61,75,0.3,87,23,0,2,5,0,0,6/H,,phillto02
372,Mario Soto,25,CIN,NL,0.1,37,100,84,5,14,4,0,0,5,0,0,4,25,0.167,0.213,0.214,0.428,19,0.201,-10,18,0,1,11,0,0,1/H,ASCYA-9,sotoma01
373,Marc Hill,30,CHW,AL,0.4,53,98,88,9,23,2,0,3,13,0,0,6,13,0.261,0.313,0.386,0.699,91,0.314,84,34,4,1,2,1,0,2/H35,,hillma01
374,Bill Nahorodny,28,CLE,AL,0,39,98,94,6,21,5,1,4,18,0,0,2,9,0.223,0.237,0.426,0.663,78,0.304,77,40,3,0,1,1,0,2H,,nahorbi01
375,Joe Niekro,37,HOU,NL,-0.7,35,98,89,2,8,2,0,0,5,0,0,1,30,0.09,0.099,0.112,0.211,-39,0.097,-76,10,1,0,7,1,0,1,,niekrjo01
376,Frank Taveras,32,MON,NL,-0.5,48,98,87,9,14,5,1,0,4,4,0,7,6,0.161,0.221,0.241,0.462,29,0.276,46,21,2,0,3,1,0,64/H,,taverfr01
377,Joe Ferguson,35,CAL,AL,0.2,36,97,84,10,19,2,0,3,8,0,0,12,19,0.226,0.323,0.357,0.68,87,0.313,83,30,4,0,1,0,0,2/9H,,fergujo01
378,Bob Welch,25,LAD,NL,-0.2,38,97,85,5,12,1,0,0,3,0,0,3,32,0.141,0.167,0.153,0.32,-9,0.15,-42,13,0,0,7,2,0,1/79H,,welchbo01
379,Jerry Reuss*,33,LAD,NL,0.6,39,95,77,8,17,3,0,0,3,0,0,2,28,0.221,0.241,0.26,0.5,42,0.253,32,20,4,0,16,0,0,1,,reussje01
380,Nolan Ryan,35,HOU,NL,-0.1,35,94,83,5,10,0,0,0,3,0,0,5,37,0.12,0.17,0.12,0.291,-14,0.155,-30,10,1,0,6,0,0,1,,ryanno01
381,Pat Tabler,24,CHC,NL,-0.5,25,94,85,9,20,4,2,1,7,0,0,6,20,0.235,0.287,0.365,0.652,80,0.293,69,31,3,1,0,2,0,5,,tablepa01
382,Bobby Clark,27,CAL,AL,-0.4,102,93,90,11,19,1,0,2,8,1,0,0,29,0.211,0.209,0.289,0.498,35,0.222,15,26,1,0,2,1,0,978H,,clarkbo04
383,Bill Gullickson,23,MON,NL,-0.5,34,92,82,5,10,3,0,0,6,0,0,1,22,0.122,0.133,0.159,0.291,-19,0.133,-64,13,2,0,9,0,0,1,,gullibi01
384,Mike Laga*,22,DET,AL,0.1,27,92,88,6,23,9,0,3,11,1,0,4,23,0.261,0.293,0.466,0.759,105,0.345,104,41,1,0,0,0,0,3/DH,,lagami01
385,Tim Lollar*,26,SDP,NL,1.1,36,92,85,12,21,1,1,3,11,0,0,5,26,0.247,0.289,0.388,0.677,92,0.317,92,33,2,0,2,0,0,1/H,,lollati01
386,Don Robinson,25,PIT,NL,0.8,43,92,85,10,24,5,0,2,16,0,0,3,22,0.282,0.311,0.412,0.723,98,0.325,90,35,2,1,2,1,0,1/H,SS,robindo01
387,Phil Niekro,43,ATL,NL,0.1,35,91,87,6,17,4,0,1,7,0,0,0,16,0.195,0.193,0.276,0.469,28,0.209,2,24,4,0,3,1,0,1,ASCYA-5GG,niekrph01
388,Bob Forsch,32,STL,NL,0.5,36,90,73,7,15,3,1,0,3,0,0,3,20,0.205,0.237,0.274,0.511,42,0.246,23,20,1,0,14,0,0,1,,forscbo01
389,Julio González,29,STL,NL,0.2,42,90,87,9,21,3,2,1,7,1,1,1,24,0.241,0.258,0.356,0.615,70,0.305,80,31,2,1,1,0,0,5H/46,,gonzaju02
390,Gary Redus,25,CIN,NL,-0.4,20,89,83,12,18,3,2,1,7,11,2,5,21,0.217,0.258,0.337,0.596,65,0.301,59,28,0,0,0,1,0,7,,redusga01
391,Rick Rhoden,29,PIT,NL,0.9,36,89,83,10,22,6,0,3,12,0,0,3,8,0.265,0.287,0.446,0.733,100,0.326,90,37,3,0,2,1,0,1/H,,rhoderi01
392,Bob Molinaro*,32,2TM,NL,-0.3,84,89,80,6,17,1,0,1,14,2,1,9,6,0.213,0.292,0.263,0.555,56,0.276,55,21,0,0,0,0,2,H/7,,molinbo01
393,Mel Hall*,21,CHC,NL,-0.3,24,88,80,6,21,3,2,0,4,0,1,5,17,0.263,0.318,0.35,0.668,86,0.306,82,28,0,2,0,1,1,8/H,,hallme01
394,Bake McBride*,33,CLE,AL,0.6,27,88,85,8,31,3,3,0,13,2,2,2,12,0.365,0.375,0.471,0.846,131,0.405,154,40,2,0,0,1,1,9/H,,mcbriba01
395,Mitchell Page*,30,OAK,AL,0.2,31,87,78,14,20,5,0,4,7,3,4,7,24,0.256,0.333,0.474,0.808,125,0.349,127,37,3,2,0,0,1,D/H,,pagemi02
396,Matt Sinatro,22,ATL,NL,-0.5,37,87,81,10,11,2,0,1,4,0,1,4,9,0.136,0.176,0.198,0.374,3,0.224,19,16,3,0,2,0,0,2/H,,sinatma01
397,Randy Bass*,28,2TM,2LG,-0.5,29,86,78,6,16,2,0,2,14,0,0,3,11,0.205,0.244,0.308,0.552,56,0.248,43,24,1,2,0,3,0,3/HD,,bassra01
398,Willie Stargell*,42,PIT,NL,0.2,74,85,73,6,17,4,0,3,17,0,0,10,24,0.233,0.318,0.411,0.729,100,0.324,89,30,1,0,0,2,1,H/3,,stargwi01
399,Bobby Bonner,25,BAL,AL,-0.8,41,84,77,8,13,3,1,0,5,0,0,3,12,0.169,0.198,0.234,0.431,18,0.206,4,18,3,0,3,1,0,6/H4,,bonnebo01
400,Tito Landrum,27,STL,NL,0.5,79,84,72,12,20,3,0,2,14,0,1,8,18,0.278,0.358,0.403,0.761,112,0.344,112,29,1,1,3,0,0,H97/8,,landrti01
401,Jamie Quirk*,27,KCR,AL,-0.1,36,82,78,8,18,3,0,1,5,0,0,3,15,0.231,0.256,0.308,0.564,55,0.264,49,24,2,0,0,1,0,2/H357,,quirkja01
402,Larry Christenson,28,PHI,NL,-0.2,33,81,67,4,5,2,0,1,7,1,0,2,36,0.075,0.101,0.149,0.251,-31,0.161,-54,10,1,0,12,0,0,1,,chrisla01
403,Kiko Garcia,28,HOU,NL,-0.3,34,80,76,5,16,5,0,1,5,1,0,3,15,0.211,0.241,0.316,0.556,61,0.262,53,24,2,0,1,0,1,6H/54,,garciki01
404,Fergie Jenkins,39,CHC,NL,-0.3,34,80,67,2,10,2,0,0,6,0,0,0,23,0.149,0.147,0.179,0.326,-10,0.146,-63,12,0,0,12,1,0,1,,jenkife01
405,Scot Thompson*,26,CHC,NL,0.6,49,79,74,11,27,5,1,0,7,0,1,5,4,0.365,0.405,0.459,0.865,140,0.385,140,34,2,0,0,0,0,H7/398,,thompsc01
406,Bob Kearney,25,OAK,AL,-0.3,22,78,71,7,12,3,0,0,5,0,0,3,10,0.169,0.218,0.211,0.429,22,0.212,19,15,1,2,0,2,0,2,,kearnbo01
407,Wayne Tolleson#,26,TEX,AL,-1.2,38,78,70,6,8,1,0,0,2,1,1,5,14,0.114,0.173,0.129,0.302,-13,0.158,-22,9,1,0,3,0,0,6H/54,,tollewa01
408,Mike Davis*,23,OAK,AL,1,23,77,75,12,30,4,0,1,10,3,2,2,8,0.4,0.416,0.493,0.909,156,0.415,164,37,0,0,0,0,0,/73H98,,davismi02
409,Mike Krukow,30,PHI,NL,-0.1,33,77,72,3,13,1,0,0,2,0,0,0,19,0.181,0.181,0.194,0.375,4,0.17,-30,14,0,0,5,0,0,1,,krukomi01
410,Dick Ruthven,31,PHI,NL,-0.4,33,77,64,2,7,1,1,0,5,0,1,0,26,0.109,0.108,0.156,0.264,-28,0.137,-66,10,1,0,12,1,0,1,,ruthvdi01
411,Scott Sanderson,25,MON,NL,0.2,32,76,57,5,8,3,0,1,6,0,0,2,20,0.14,0.183,0.246,0.429,18,0.214,-13,14,1,1,16,0,0,1,,sandesc01
412,Rob Picciolo,29,2TM,AL,-0.2,40,76,70,10,17,2,0,0,4,1,0,2,14,0.243,0.264,0.271,0.535,52,0.248,38,19,0,0,4,0,0,64/HD,,picciro01
413,Bruce Berenyi,27,CIN,NL,0.4,34,75,62,0,15,2,1,0,3,0,0,0,16,0.242,0.238,0.306,0.545,51,0.242,18,19,0,0,12,1,0,1,,berenbr01
414,Pete O'Brien*,24,TEX,AL,0.4,20,74,67,13,16,4,1,4,13,1,0,6,8,0.239,0.297,0.507,0.805,123,0.362,122,34,0,0,0,1,0,7/D3H,,o'bripe03
415,Don Sutton,37,HOU,NL,0,27,74,68,3,11,0,0,0,1,0,0,2,25,0.162,0.186,0.162,0.347,2,0.164,-22,11,0,0,4,0,0,1,,suttodo01
416,Glenn Adams*,34,TOR,AL,-0.5,30,73,66,2,17,4,0,1,11,0,0,4,5,0.258,0.288,0.364,0.651,72,0.287,57,24,3,0,0,3,0,DH,,adamsgl01
417,Steve Braun*,34,STL,NL,0,58,73,62,6,17,4,0,0,4,0,0,11,10,0.274,0.384,0.339,0.722,104,0.341,104,21,2,0,0,0,0,H/759,,braunst01
418,Rick Mahler,28,ATL,NL,0.2,39,73,58,5,11,0,0,1,4,0,0,4,17,0.19,0.242,0.241,0.483,34,0.228,5,14,0,0,11,0,0,1,,mahleri01
419,Brad Mills*,25,MON,NL,-0.4,54,73,67,6,15,3,0,1,2,0,0,5,11,0.224,0.278,0.313,0.591,64,0.286,63,21,3,0,1,0,0,H5,,millsbr01
420,Dan Norman,27,MON,NL,0.1,53,73,66,6,14,3,0,2,7,0,1,7,20,0.212,0.288,0.348,0.636,76,0.299,78,23,0,0,0,0,0,H7/98,,normada01
421,Kelvin Moore,24,OAK,AL,-0.3,21,72,67,6,15,1,1,2,6,0,1,3,23,0.224,0.25,0.358,0.608,70,0.285,75,24,2,0,0,2,0,3/H,,mooreke01
