Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
280,Jim Traber*,24,BAL,AL,0.5,65,240,212,28,54,7,0,13,44,0,0,18,31,0.255,0.321,0.472,0.793,115,0.342,104,100,6,5,0,5,2,3D/7H9,,trabeji01
281,Darryl Motley,26,2TM,2LG,-1.6,77,240,227,23,46,10,1,7,20,0,2,12,32,0.203,0.243,0.348,0.591,58,0.261,47,79,8,0,1,0,2,9H/7D8,,motleda01
282,Jamie Quirk*,31,KCR,AL,0.6,80,238,219,24,47,10,0,8,26,0,1,17,41,0.215,0.273,0.37,0.643,73,0.283,61,81,4,1,0,1,3,25H/37,,quirkja01
283,Bill Schroeder,27,MIL,AL,-0.1,64,237,217,32,46,14,0,7,19,1,0,9,59,0.212,0.262,0.373,0.635,69,0.302,71,81,3,6,4,1,0,23D/H,,schrobi01
284,Mike Diaz,26,PIT,NL,0.5,97,233,209,22,56,9,0,12,36,0,1,19,43,0.268,0.33,0.483,0.814,120,0.358,116,101,5,2,0,3,0,H73/529,,diazmi01
285,Rick Schu,24,PHI,NL,0.4,92,233,208,32,57,10,1,8,25,2,2,18,44,0.274,0.335,0.447,0.782,112,0.362,118,93,1,2,3,2,1,5H,,schuri01
286,Álex Treviño,28,LAD,NL,2,89,233,202,31,53,13,0,4,26,0,0,27,35,0.262,0.351,0.386,0.737,110,0.342,112,78,6,1,2,1,2,2H/3,,trevial01
287,Glenn Braggs,23,MIL,AL,-1.4,58,232,215,19,51,8,2,4,18,1,1,11,47,0.237,0.274,0.349,0.623,67,0.283,59,75,6,1,2,3,0,7/98DH,,bragggl01
288,Bill Almon,33,PIT,NL,0.2,102,230,196,29,43,7,2,7,27,11,4,30,38,0.219,0.319,0.383,0.701,92,0.332,92,75,5,0,1,3,2,7H56/39,,almonbi01
289,Tito Landrum,31,STL,NL,0.3,96,230,205,24,43,7,1,2,17,3,1,20,41,0.21,0.279,0.283,0.562,56,0.275,54,58,5,1,1,3,2,9H/78,,landrti01
290,Tony Pérez,44,CIN,NL,-0.1,77,228,200,14,51,12,1,2,29,0,0,25,25,0.255,0.333,0.355,0.688,87,0.332,93,71,6,0,0,3,2,3H,,perezto01
291,Floyd Rayford,28,BAL,AL,-1,81,228,210,15,37,4,0,8,19,0,0,15,50,0.176,0.231,0.31,0.541,47,0.264,49,65,7,0,3,0,0,52/HD,,rayfofl01
292,Danny Heep*,28,NYM,NL,0.7,86,227,195,24,55,8,2,5,33,1,4,30,31,0.282,0.379,0.421,0.799,123,0.361,127,82,3,1,0,1,5,7H9,,heepda01
293,Rick Manning*,31,MIL,AL,0.6,89,227,205,31,52,7,3,8,27,5,3,17,20,0.254,0.31,0.434,0.744,98,0.35,106,89,5,1,1,3,2,78H9/D,,manniri01
294,Bob Kearney,29,SEA,AL,1.1,81,226,204,23,49,10,0,6,25,0,2,12,35,0.24,0.281,0.377,0.659,78,0.298,74,77,6,0,9,1,1,2H,,kearnbo01
295,Butch Wynegar#,30,NYY,AL,0,61,226,194,19,40,4,1,7,29,0,0,30,21,0.206,0.31,0.345,0.655,79,0.296,71,67,9,0,0,2,2,2/H,,wynegbu01
296,Daryl Boston*,23,CHW,AL,1.2,56,224,199,29,53,11,3,5,22,9,5,21,33,0.266,0.335,0.427,0.762,103,0.34,98,85,4,0,3,1,3,8/HD,,bostoda01
297,Mike Kingery*,25,KCR,AL,-0.3,62,223,209,25,54,8,5,3,14,7,3,12,30,0.258,0.296,0.388,0.684,84,0.315,82,81,4,0,0,2,2,98/H7,,kingemi01
298,Tim Laudner,28,MIN,AL,1,76,223,193,21,47,10,0,10,29,1,0,24,56,0.244,0.333,0.451,0.784,111,0.36,114,87,5,3,1,2,0,2H,,laudnti01
299,Len Matuszek*,31,LAD,NL,0.6,91,222,199,26,52,7,0,9,28,2,2,21,47,0.261,0.333,0.432,0.765,117,0.349,119,86,3,1,0,1,1,73H/9,,matusle01
300,Billy Sample,31,ATL,NL,0.6,92,221,200,23,57,11,0,6,14,4,2,14,26,0.285,0.338,0.43,0.768,107,0.352,107,86,0,3,2,2,1,9H7/4,,samplbi01
301,Tom Paciorek,39,TEX,AL,-0.4,88,220,213,17,61,7,0,4,22,1,3,3,41,0.286,0.305,0.376,0.68,83,0.314,85,80,5,3,0,1,0,375H/D96,,pacioto01
302,Carmelo Castillo,28,CLE,AL,0.4,85,217,205,34,57,9,0,8,32,2,1,9,48,0.278,0.31,0.439,0.749,103,0.333,99,90,9,1,1,1,0,9DH,,castica01
303,Billy Jo Robidoux*,22,MIL,AL,-0.5,56,215,181,15,41,8,0,1,21,0,0,33,36,0.227,0.344,0.287,0.631,73,0.308,76,52,8,0,0,1,1,3D/H,,robidbi01
304,Dann Bilardello,27,MON,NL,-0.7,79,212,191,12,37,5,0,4,17,1,0,14,32,0.194,0.249,0.283,0.532,47,0.245,29,54,5,0,7,0,3,2/H,,bilarda01
305,Al Newman#,26,MON,NL,-0.4,95,212,185,23,37,3,0,1,8,11,11,21,20,0.2,0.279,0.232,0.511,43,0.25,45,43,4,0,4,2,2,4H6,,newmaal01
306,Buddy Biancalana#,26,KCR,AL,-0.2,100,209,190,24,46,4,4,2,8,5,1,15,50,0.242,0.298,0.337,0.634,72,0.3,69,64,3,0,4,0,0,64/H,,biancbu01
307,Joel Youngblood,34,SFG,NL,0.7,97,208,184,20,47,12,0,5,28,1,1,18,34,0.255,0.32,0.402,0.723,103,0.342,111,74,2,1,2,3,0,H79/3546,,youngjo02
308,Kal Daniels*,22,CIN,NL,2.2,74,207,181,34,58,10,4,6,23,15,2,22,30,0.32,0.398,0.519,0.917,148,0.438,161,94,4,2,1,1,1,7H,,danieka01
309,Herm Winningham*,24,MON,NL,-0.5,90,204,185,23,40,6,3,4,11,12,7,18,51,0.216,0.286,0.346,0.632,74,0.294,71,64,4,0,1,0,3,8H/976,,winnihe01
310,Randy Kutcher,26,SFG,NL,1.1,71,203,186,28,44,9,1,7,16,6,5,11,41,0.237,0.279,0.409,0.688,92,0.312,91,76,3,0,6,0,0,8H6/7549,,kutchra01
311,Tom O'Malley*,25,BAL,AL,0.4,56,200,181,19,46,9,0,1,18,0,1,17,21,0.254,0.317,0.32,0.637,76,0.316,88,58,4,0,1,1,1,5/H,,o'malto01
312,Billy Beane,24,MIN,AL,-0.7,80,194,183,20,39,6,0,3,15,2,3,11,54,0.213,0.258,0.295,0.553,50,0.251,41,54,6,0,0,0,0,7H/8D9,,beanebi01
313,Terry Puhl*,29,HOU,NL,-0.4,81,193,172,17,42,10,0,3,14,3,2,15,24,0.244,0.302,0.355,0.656,83,0.299,77,61,6,0,4,2,1,9H/7,,puhlte01
314,Jerry Willard*,26,OAK,AL,0.5,75,193,161,17,43,7,0,4,26,0,1,22,28,0.267,0.354,0.385,0.74,109,0.332,106,62,4,2,4,4,0,2H/D,,willaje01
315,Lee Mazzilli#,31,2TM,NL,1,100,192,151,28,37,5,1,3,15,4,4,38,36,0.245,0.401,0.351,0.752,110,0.362,122,53,3,2,0,1,2,H73/89,,mazzile01
316,Jim Dwyer*,36,BAL,AL,0.7,94,189,160,18,39,13,1,8,31,0,2,23,31,0.244,0.339,0.488,0.826,124,0.356,118,78,2,2,0,4,1,HD9/73,,dwyerji01
317,Luis Rivera,22,MON,NL,-0.4,55,187,166,20,34,11,1,0,13,1,1,17,33,0.205,0.285,0.283,0.568,58,0.284,63,47,1,2,1,1,0,6/H,,riverlu01
318,Buck Martinez,37,TOR,AL,-0.4,81,185,160,13,29,8,0,2,12,0,0,20,25,0.181,0.271,0.269,0.539,46,0.268,47,43,5,0,4,1,0,2H/D,,martibu01
319,Bob Meacham#,25,NYY,AL,-0.1,56,185,161,19,36,7,1,0,10,3,6,17,39,0.224,0.309,0.28,0.589,63,0.27,61,45,6,3,4,0,0,6/H,,meachbo01
320,Jeff Reed*,23,MIN,AL,-0.2,68,185,165,13,39,6,1,2,9,1,0,16,19,0.236,0.308,0.321,0.629,71,0.291,64,53,2,1,3,0,0,2/H,,reedje02
321,Clint Hurdle*,28,STL,NL,-0.3,78,184,154,18,30,5,1,3,15,0,0,26,38,0.195,0.311,0.299,0.61,70,0.293,69,46,2,1,1,2,0,3H/2795,,hurdlcl01
322,Bruce Benedict,30,ATL,NL,0.6,64,183,160,11,36,10,1,0,13,1,0,15,10,0.225,0.298,0.3,0.598,63,0.308,73,48,9,2,4,1,1,2/H,,benedbr01
323,Mark Bailey#,24,HOU,NL,0,57,182,153,9,27,5,0,4,15,1,1,28,45,0.176,0.302,0.288,0.59,66,0.276,59,44,7,0,0,1,6,2/H3,,bailema01
324,Darren Daulton*,24,PHI,NL,1.1,49,181,138,18,31,4,0,8,21,2,3,38,41,0.225,0.391,0.428,0.819,124,0.369,126,59,1,1,2,2,3,2/H,,daultda01
325,Russ Morman,24,CHW,AL,0.2,49,180,159,18,40,5,0,4,17,1,0,16,36,0.252,0.324,0.358,0.683,83,0.317,80,57,5,2,1,2,0,3/H,,mormaru01
326,Darrell Porter*,34,TEX,AL,0.8,68,178,155,21,41,6,0,12,29,1,1,22,51,0.265,0.36,0.535,0.895,138,0.388,134,83,3,1,0,0,0,2HD,,porteda02
327,Chris Speier,36,CHC,NL,1.1,95,176,155,21,44,8,0,6,23,2,2,15,32,0.284,0.349,0.452,0.8,114,0.367,119,70,4,1,4,1,3,5H6/4,,speiech01
328,Jack Howell*,24,CAL,AL,1.4,63,175,151,26,41,14,2,4,21,2,0,19,28,0.272,0.349,0.47,0.819,122,0.372,123,71,1,0,3,2,0,5H/7D9,,howelja02
329,Mike Felder#,24,MIL,AL,0.2,44,174,155,24,37,2,4,1,13,16,2,13,16,0.239,0.289,0.323,0.612,65,0.294,53,50,2,0,1,5,1,7/89HD,,feldemi01
330,Dwight Lowry*,28,DET,AL,1.4,56,174,150,21,46,4,0,3,18,0,0,17,19,0.307,0.392,0.393,0.785,115,0.371,124,59,4,4,3,0,0,Feb-39,,lowrydw01
331,Iván Calderón,24,2TM,AL,-0.7,50,174,164,16,41,7,1,2,15,3,1,9,39,0.25,0.293,0.341,0.635,72,0.29,65,56,1,1,0,0,1,9H/7D8,,caldeiv01
332,Sam Khalifa,22,PIT,NL,0,64,173,151,8,28,6,0,0,4,0,2,19,28,0.185,0.276,0.225,0.502,39,0.236,26,34,5,0,3,0,6,6/4H,,khalisa01
333,Manny Trillo,35,CHC,NL,0.2,81,172,152,22,45,10,0,1,19,0,2,16,21,0.296,0.359,0.382,0.74,99,0.336,98,58,2,0,2,2,0,5H3/4,,trillma01
334,Barry Larkin,22,CIN,NL,1.5,41,169,159,27,45,4,3,3,19,8,0,9,21,0.283,0.32,0.403,0.722,95,0.345,94,64,2,0,0,1,1,6/H4,ROY-7,larkiba01
335,Max Venable*,29,CIN,NL,0,108,168,147,17,31,7,1,2,15,7,2,17,24,0.211,0.289,0.313,0.602,64,0.283,53,46,0,0,2,2,2,H7/89,,venabma01
336,Gary Roenicke,31,NYY,AL,-0.4,69,165,136,11,36,5,0,3,18,1,1,27,30,0.265,0.388,0.368,0.756,109,0.349,110,50,1,1,0,1,0,7HD/5839,,roeniga01
337,Harry Spilman*,31,2TM,2LG,0.8,82,159,143,18,39,9,0,5,30,0,0,15,21,0.273,0.342,0.441,0.782,117,0.355,117,63,1,0,1,0,3,H3D/5247,,spilmha01
338,José Oquendo#,22,STL,NL,0.4,76,158,138,20,41,4,1,0,13,2,3,15,20,0.297,0.359,0.341,0.7,95,0.323,95,47,3,0,2,3,4,H64/57,,oquenjo01
339,U L Washington#,32,PIT,NL,0.2,72,155,135,14,27,0,4,0,10,6,0,15,27,0.2,0.278,0.259,0.537,48,0.288,54,35,1,0,4,1,2,6H/4,,washiu_01
340,Kelly Gruber,24,TOR,AL,-1,87,152,143,20,28,4,1,5,15,2,5,5,27,0.196,0.22,0.343,0.563,49,0.231,31,49,4,0,2,2,0,5H4D/6798,,grubeke01
341,Jackie Gutiérrez,26,BAL,AL,-1.8,61,152,145,8,27,3,0,0,4,3,1,3,27,0.186,0.207,0.207,0.414,14,0.203,5,30,3,1,2,1,0,4/5HD,,gutieja01
342,Dave Bergman*,33,DET,AL,-0.2,65,151,130,14,30,6,1,1,9,0,0,21,16,0.231,0.338,0.315,0.653,80,0.306,77,41,3,0,0,0,0,3H/D79,,bergmda01
343,Jeff Hamilton,22,LAD,NL,-0.1,71,151,147,22,33,5,0,5,19,0,0,2,43,0.224,0.232,0.361,0.592,66,0.277,64,53,3,0,0,2,1,5H/6,,hamilje01
344,Ed Hearn,25,NYM,NL,0.1,49,151,136,16,36,5,0,4,10,0,1,12,19,0.265,0.322,0.39,0.712,98,0.331,101,53,4,0,2,1,0,2/H,,hearned02
345,Reid Nichols,27,CHW,AL,0.1,74,150,136,9,31,4,0,2,18,5,4,11,23,0.228,0.282,0.301,0.583,57,0.273,54,41,2,0,1,2,0,H789/D4,,nichore01
346,Luis Aguayo,27,PHI,NL,-0.3,62,146,133,17,28,6,1,4,13,1,1,8,26,0.211,0.267,0.361,0.628,70,0.287,63,48,3,3,0,2,0,46H/5,,aguaylu01
347,Steve Yeager,37,SEA,AL,0,50,146,130,10,27,2,0,2,12,0,0,12,23,0.208,0.273,0.269,0.542,49,0.258,43,35,5,0,2,1,0,2/H,,yeagest01
348,Ted Simmons#,36,ATL,NL,-0.3,76,144,127,14,32,5,0,4,25,1,0,12,14,0.252,0.313,0.386,0.698,88,0.314,78,49,1,1,0,4,5,H32/5,,simmote01
349,Bruce Bochy,31,SDP,NL,1.3,63,142,127,16,32,9,0,8,22,1,0,14,23,0.252,0.326,0.512,0.838,130,0.399,148,65,3,0,1,0,3,2H,,bochybr01
350,Geno Petralli*,26,TEX,AL,-0.5,69,142,137,17,35,9,3,2,18,3,0,5,14,0.255,0.282,0.409,0.69,84,0.32,82,56,7,0,0,0,0,2H5/4D,,petrage01
351,Thad Bosley*,29,CHC,NL,0.3,87,139,120,15,33,4,1,1,9,3,0,18,24,0.275,0.37,0.35,0.72,95,0.332,86,42,3,0,1,0,3,H7/98,,bosleth01
352,Chris Chambliss*,37,ATL,NL,0.3,97,138,122,13,38,8,0,2,14,0,2,15,24,0.311,0.384,0.426,0.81,119,0.356,116,52,2,0,0,1,4,H3,,chambch01
353,Sal Butera,33,CIN,NL,0.6,56,137,113,14,27,6,1,2,16,0,0,21,10,0.239,0.356,0.363,0.718,96,0.345,103,41,5,0,2,1,3,2/H1,,butersa01
354,John Stefero*,26,BAL,AL,0,52,137,120,14,28,2,0,2,13,0,1,16,25,0.233,0.321,0.3,0.621,72,0.293,73,36,1,0,0,1,0,2/H,,stefejo01
355,Wallace Johnson#,29,MON,NL,-0.1,61,134,127,13,36,3,1,1,10,6,3,7,9,0.283,0.321,0.346,0.667,85,0.312,82,44,2,0,0,0,0,H3,,johnswa03
356,Marc Sullivan,27,BOS,AL,-0.6,41,134,119,15,23,4,0,1,14,0,0,7,32,0.193,0.26,0.252,0.512,41,0.247,34,30,1,4,3,1,0,2,,sullima02
357,Terry Francona*,27,CHC,NL,-0.8,86,133,124,13,31,3,0,2,8,0,1,6,8,0.25,0.286,0.323,0.608,63,0.272,50,40,3,1,0,2,0,H379/8,,francte01
358,Ronn Reynolds,27,PHI,NL,-0.1,43,132,126,8,27,4,0,3,10,0,0,5,30,0.214,0.242,0.317,0.56,52,0.28,57,40,4,0,0,1,0,2/H,,reynoro02
359,Stan Javier#,22,OAK,AL,0.6,59,131,114,13,23,8,0,0,8,8,0,16,27,0.202,0.305,0.272,0.577,65,0.296,69,31,2,1,0,0,0,8H/7D,,javiest01
360,Greg Gross*,33,PHI,NL,0,87,125,101,11,25,5,0,0,8,1,0,21,11,0.248,0.379,0.297,0.676,87,0.328,89,30,4,1,1,1,7,H7/9318,,grossgr01
361,Jim Pankovits,30,HOU,NL,0.5,70,124,113,12,32,6,1,1,7,1,1,11,25,0.283,0.347,0.381,0.727,104,0.334,103,43,4,0,0,0,1,H4/72,,pankoji01
362,Junior Ortiz,26,PIT,NL,0.5,49,122,110,11,37,6,0,0,14,0,1,9,13,0.336,0.38,0.391,0.771,112,0.361,119,43,4,0,1,2,0,2H,,ortizju01
363,Dale Berra,29,NYY,AL,0.5,42,121,108,10,25,7,0,2,13,0,0,9,14,0.231,0.294,0.352,0.646,76,0.322,89,38,0,1,2,1,0,65/DH,,berrada01
364,Greg Pryor,36,KCR,AL,-0.8,63,117,112,7,19,4,0,0,7,1,1,3,14,0.17,0.191,0.205,0.397,8,0.211,9,23,5,0,2,0,0,564/H3,,pryorgr01
365,Mike Fischlin,30,NYY,AL,-0.6,71,116,102,9,21,2,0,0,3,0,1,8,29,0.206,0.261,0.225,0.487,35,0.233,27,23,3,0,5,1,0,64/H,,fischmi01
366,Dave Martinez*,21,CHC,NL,-1.1,53,116,108,13,15,1,1,1,7,4,2,6,22,0.139,0.19,0.194,0.384,4,0.197,-8,21,1,1,0,1,0,8H/79,,martida01
367,Kevin Seitzer,24,KCR,AL,1,28,116,96,16,31,4,1,2,11,0,0,19,14,0.323,0.44,0.448,0.888,142,0.412,150,43,0,1,0,0,0,3/75H,,seitzke01
368,Fernando Valenzuela*,25,LAD,NL,0.6,39,116,109,5,24,4,0,0,7,0,0,0,11,0.22,0.218,0.257,0.475,35,0.237,33,28,1,0,6,1,0,1/H,ASCYA-2MVP-19GG,valenfe01
369,Luis Quiñones#,24,SFG,NL,-0.9,71,115,106,13,19,1,3,0,11,3,1,3,17,0.179,0.207,0.245,0.452,27,0.203,2,26,1,1,4,1,1,65H/4,,quinolu01
370,Mickey Brantley,25,SEA,AL,-0.3,27,113,102,12,20,3,2,3,7,1,1,10,21,0.196,0.268,0.353,0.621,68,0.276,57,36,3,0,1,0,0,8/H7,,brantmi01
371,Bill Bathe,25,OAK,AL,-0.3,39,112,103,9,19,3,0,5,11,0,0,2,20,0.184,0.208,0.359,0.567,57,0.264,54,37,2,1,6,0,0,2,,bathebi01
372,Orlando Mercado,24,TEX,AL,-0.4,46,112,102,7,24,1,1,1,7,0,1,6,13,0.235,0.279,0.294,0.573,56,0.256,43,30,5,1,1,2,0,2/H,,mercaor01
373,Chico Walker#,28,CHC,NL,-0.3,28,112,101,21,28,3,2,1,7,15,4,10,20,0.277,0.339,0.376,0.716,92,0.35,92,38,3,0,0,1,0,98/H7,,walkech01
374,Casey Candaele#,25,MON,NL,-0.1,30,110,104,9,24,4,1,0,6,3,5,5,15,0.231,0.264,0.288,0.552,53,0.252,51,30,3,0,0,1,0,4/H5,,candaca01
375,Otis Nixon#,27,CLE,AL,0.5,105,110,95,33,25,4,1,0,8,23,6,13,12,0.263,0.352,0.326,0.678,88,0.356,98,31,1,0,2,0,0,7H8/D,,nixonot01
376,Domingo Ramos,28,SEA,AL,-0.5,49,110,99,8,18,2,0,0,5,0,1,8,13,0.182,0.25,0.202,0.452,25,0.221,20,20,7,1,2,0,0,64/5HD,,ramosdo01
377,Dane Iorg*,36,SDP,NL,-0.3,90,109,106,10,24,2,1,2,11,0,0,2,21,0.226,0.239,0.321,0.559,55,0.275,58,34,2,0,0,1,0,H3/571,,iorgda01
378,Ron Karkovice,22,CHW,AL,0.8,37,109,97,13,24,7,0,4,13,1,0,9,37,0.247,0.315,0.443,0.758,101,0.361,111,43,3,1,1,1,0,2,,karkoro01
379,John Morris*,25,STL,NL,0.3,39,108,100,8,24,0,1,1,14,6,2,7,15,0.24,0.287,0.29,0.577,60,0.272,49,29,2,0,0,1,2,9H/78,,morrijo07
380,John Mizerock*,25,HOU,NL,0,44,107,81,9,15,1,1,1,6,0,0,24,16,0.185,0.374,0.259,0.633,81,0.316,89,21,4,1,0,1,2,2/H,,mizerjo01
381,Jerry Narron*,30,CAL,AL,0.1,57,107,95,5,21,3,1,1,8,0,0,9,14,0.221,0.292,0.305,0.598,64,0.275,56,29,5,1,1,1,0,2H/D,,narroje01
382,Mike Scott,31,HOU,NL,-0.2,38,107,95,7,12,2,0,0,3,0,0,2,48,0.126,0.144,0.147,0.292,-18,0.144,-50,14,0,0,10,0,0,1/H,ASCYA-1MVP-10,scottmi03
383,Jim Wohlford,35,MON,NL,-0.2,70,106,94,10,25,4,2,1,11,0,2,9,17,0.266,0.327,0.383,0.71,96,0.308,86,36,2,0,2,1,3,H97/5,,wohlfji01
384,José González,21,LAD,NL,-0.1,57,102,93,15,20,5,1,2,6,4,3,7,29,0.215,0.27,0.355,0.625,77,0.306,89,33,0,0,2,0,0,8H/9,,gonzajo02
385,Mike Laga*,26,2TM,2LG,0.5,33,102,91,13,19,5,0,6,16,0,0,10,31,0.209,0.294,0.462,0.756,104,0.336,99,42,1,1,0,0,2,3/HD,,lagami01
386,Rick Rhoden,33,PIT,NL,1,41,101,90,9,25,9,0,1,10,0,1,3,13,0.278,0.298,0.411,0.709,93,0.319,89,37,5,0,7,1,0,1/H,ASCYA-5SS,rhoderi01
387,Tony Walker,26,HOU,NL,0.8,84,101,90,19,20,7,0,2,10,11,3,11,15,0.222,0.307,0.367,0.674,88,0.333,91,33,3,0,0,0,2,8H,,walketo03
388,Alan Knicely,31,STL,NL,-0.1,34,100,82,8,16,3,0,1,6,1,1,17,21,0.195,0.33,0.268,0.598,68,0.296,73,22,1,0,0,1,0,3/H2,,kniceal01
389,Mike Krukow,34,SFG,NL,0.1,35,98,82,7,12,1,0,0,8,1,0,4,25,0.146,0.186,0.159,0.345,-2,0.189,-18,13,1,0,12,0,0,1/H,ASCYA-3MVP-15,krukomi01
390,Dwight Gooden,21,NYM,NL,-0.2,33,97,81,5,7,0,1,0,4,0,0,2,16,0.086,0.119,0.111,0.23,-35,0.143,-59,9,3,1,13,0,0,1,ASCYA-7,goodedw01
391,Tracy Jones,25,CIN,NL,1,46,96,86,16,30,3,0,2,10,7,1,9,5,0.349,0.406,0.453,0.86,134,0.418,146,39,2,0,0,1,1,H7/83,,jonestr01
392,Rick Mahler,32,ATL,NL,0.3,40,96,83,8,16,3,0,0,7,0,0,4,14,0.193,0.23,0.229,0.459,25,0.234,13,19,2,0,9,0,0,1/H,,mahleri01
393,Bob Knepper*,32,HOU,NL,-0.4,42,95,91,2,9,2,1,0,1,0,0,0,44,0.099,0.099,0.143,0.242,-33,0.117,-63,13,0,0,4,0,0,1/H,,kneppbo01
394,Tom Browning*,26,CIN,NL,-0.2,46,94,86,9,14,0,0,0,3,1,0,1,25,0.163,0.172,0.163,0.335,-8,0.179,-30,14,2,0,7,0,0,1/H,,brownto05
395,Ron Darling,25,NYM,NL,-0.3,34,94,81,4,8,2,0,0,0,0,0,3,29,0.099,0.131,0.123,0.254,-29,0.154,-46,10,0,0,10,0,0,1,CYA-5,darliro01
396,Dave Engle,29,DET,AL,-0.1,35,93,86,6,22,7,0,0,4,0,0,7,13,0.256,0.312,0.337,0.649,77,0.305,77,29,2,0,0,0,0,3/DH279,,engleda01
397,Wade Rowdon,25,CIN,NL,-0.3,38,92,80,9,20,5,1,0,10,2,0,9,17,0.25,0.33,0.338,0.667,82,0.323,83,27,0,1,1,1,0,H/5674,,rowdowa01
398,Randy Ready,26,2TM,2LG,-0.3,24,92,82,8,15,4,0,1,4,2,0,9,10,0.183,0.264,0.268,0.532,44,0.274,48,22,3,0,1,0,0,7/45HD,,readyra01
399,Bill Gullickson,27,CIN,NL,-0.4,37,91,79,3,6,0,0,0,2,0,0,3,15,0.076,0.11,0.076,0.186,-48,0.126,-74,6,3,0,9,0,0,1,,gullibi01
400,Bo Jackson,23,KCR,AL,-0.8,25,91,82,9,17,2,1,2,9,3,1,7,34,0.207,0.286,0.329,0.615,67,0.283,59,27,1,2,0,0,0,9/HD,,jacksbo01
401,Cecil Fielder,22,TOR,AL,-0.7,34,90,83,7,13,2,0,4,13,0,0,6,27,0.157,0.222,0.325,0.548,45,0.266,46,27,3,1,0,0,0,DH/357,,fieldce01
402,Kevin Gross,25,PHI,NL,0.5,37,90,80,6,15,4,1,1,5,1,0,1,22,0.188,0.198,0.3,0.498,34,0.246,22,24,1,0,9,0,0,1,,grosske01
403,Paul Householder#,27,MIL,AL,-0.7,26,90,78,4,17,3,1,1,16,1,2,7,16,0.218,0.284,0.321,0.605,63,0.264,50,25,1,1,2,2,0,7/98DH,,housepa02
404,Mike Woodard*,26,SFG,NL,0.6,48,90,79,14,20,2,1,1,5,7,2,10,9,0.253,0.337,0.342,0.679,93,0.324,90,27,0,0,1,0,0,H4/56,,woodami01
405,Bob Forsch,36,STL,NL,0.2,34,88,76,7,13,4,1,2,12,0,0,0,24,0.171,0.169,0.329,0.498,34,0.215,0,25,1,0,11,1,0,1/H,,forscbo01
406,César Cedeño,35,LAD,NL,-0.3,37,87,78,5,18,2,1,0,6,1,1,7,13,0.231,0.294,0.282,0.576,65,0.276,66,22,0,0,2,0,0,7H/8,,cedence01
407,Al Cowens,34,SEA,AL,-1,28,87,82,5,15,4,0,0,6,1,0,3,18,0.183,0.209,0.232,0.441,20,0.203,2,19,3,0,1,1,0,9/H7D,,cowenal01
408,John Tudor*,32,STL,NL,0,30,87,72,6,11,1,0,0,6,0,0,1,22,0.153,0.162,0.167,0.329,-9,0.162,-48,12,0,0,13,1,0,1,,tudorjo01
409,Bob Welch,29,LAD,NL,-0.1,35,86,76,2,8,0,0,1,4,0,0,4,23,0.105,0.16,0.145,0.305,-12,0.149,-36,11,0,1,5,0,0,1/H,,welchbo01
410,Manuel Lee#,21,TOR,AL,0,35,85,78,8,16,0,1,1,7,0,1,4,10,0.205,0.241,0.269,0.51,37,0.236,28,21,5,0,2,1,0,Apr-65,,leema02
411,Jack Perconte*,31,CHW,AL,0.1,24,85,73,6,16,1,0,0,4,2,0,11,10,0.219,0.321,0.233,0.554,52,0.282,51,17,2,0,1,0,1,4/H,,percoja01
412,Henry Cotto,25,NYY,AL,-0.4,35,83,80,11,17,3,0,1,6,3,0,2,17,0.213,0.229,0.288,0.516,41,0.272,48,23,3,0,0,1,0,87/HD,,cottohe01
413,Danny Cox,26,STL,NL,-0.3,32,83,65,2,5,2,0,0,2,0,0,2,32,0.077,0.104,0.108,0.212,-41,0.128,-87,7,1,0,16,0,0,1,,coxda01
414,Ralph Bryant*,25,LAD,NL,0.8,27,82,75,15,19,4,2,6,13,0,1,5,25,0.253,0.305,0.6,0.905,152,0.383,147,45,1,1,0,1,0,9/H,,bryanra01
415,Orel Hershiser,27,LAD,NL,0.6,37,82,71,4,17,3,0,0,8,0,1,1,17,0.239,0.25,0.282,0.532,51,0.272,62,20,1,0,10,0,0,1/H,,hershor01
416,Floyd Youmans,22,MON,NL,0.3,33,82,75,4,12,0,0,1,7,0,0,5,29,0.16,0.213,0.2,0.413,15,0.207,4,15,0,0,2,0,0,1,,youmafl01
417,Bryan Little#,26,2TM,AL,-0.2,34,82,76,6,14,2,0,0,2,0,0,6,11,0.184,0.244,0.211,0.454,25,0.238,29,16,3,0,0,0,0,4/6H5,,littlbr01
418,Rick Reuschel,37,PIT,NL,0,43,81,70,7,11,2,0,0,6,0,0,3,19,0.157,0.192,0.186,0.377,4,0.202,-10,13,0,0,8,0,0,1/H,,reuscri01
419,Ron Washington,34,MIN,AL,-0.1,48,81,74,15,19,3,0,4,11,1,2,3,21,0.257,0.278,0.459,0.738,96,0.318,91,34,0,0,2,2,0,H4D/65,,washiro01
420,Bob Ojeda*,28,NYM,NL,-0.4,32,80,71,3,8,0,0,0,0,0,0,1,30,0.113,0.125,0.113,0.238,-33,0.111,-80,8,0,0,8,0,0,1,CYA-4MVP-21,ojedabo01
