Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
280,Rich Gedman*,23,BOS,AL,-0.1,81,223,204,21,60,16,1,2,18,0,1,15,37,0.294,0.345,0.412,0.757,102,0.345,101,84,4,1,3,0,6,2H,,gedmari01
281,Milt May*,32,2TM,NL,1.6,73,221,198,18,49,6,0,6,20,2,2,22,24,0.247,0.323,0.369,0.691,94,0.348,113,73,6,0,1,0,7,2H,,maymi01
282,Manny Castillo#,26,SEA,AL,-1.1,90,216,203,13,42,6,3,0,24,1,1,7,20,0.207,0.233,0.266,0.499,35,0.223,15,54,4,1,1,4,2,5H3/D41,,castima01
283,Leo Hernández,23,BAL,AL,-0.8,64,216,203,21,50,6,1,6,26,1,0,12,19,0.246,0.287,0.374,0.661,83,0.308,81,76,4,0,0,1,1,5,,hernale01
284,Roy Howell*,29,MIL,AL,0.3,69,211,194,23,54,9,6,4,25,1,3,15,29,0.278,0.33,0.448,0.779,119,0.342,116,87,4,0,2,0,0,DH/3,,howelro02
285,Duane Kuiper*,33,SFG,NL,-0.9,72,211,176,14,44,2,2,0,14,0,1,27,13,0.25,0.353,0.284,0.637,81,0.295,73,50,7,2,4,2,6,4H,,kuipedu01
286,Ned Yost,28,MIL,AL,-1.1,61,210,196,21,44,5,1,6,28,1,0,5,36,0.224,0.243,0.352,0.595,67,0.277,64,69,6,0,8,1,0,2/H,,yostne01
287,Oscar Gamble*,33,NYY,AL,0.6,74,208,180,26,47,10,2,7,26,0,0,25,23,0.261,0.361,0.456,0.816,128,0.373,130,82,3,3,0,0,1,9HD/7,,gamblos01
288,Rick Monday*,37,LAD,NL,0.2,99,208,178,21,44,7,1,6,20,0,0,29,42,0.247,0.351,0.399,0.75,109,0.338,102,71,3,0,0,1,9,H97/3,,mondari01
289,Brad Wellman,23,SFG,NL,-0.6,82,207,182,15,39,3,0,1,16,5,3,22,39,0.214,0.296,0.247,0.543,55,0.267,52,45,5,0,1,2,1,4H/6,,wellmbr01
290,Gary Woods,29,CHC,NL,0.1,93,207,190,25,46,9,0,4,22,5,3,15,27,0.242,0.296,0.353,0.649,77,0.306,74,67,7,0,1,1,2,7H89/4,,woodsga01
291,Kevin Bass#,24,HOU,NL,-0.2,88,206,195,25,46,7,3,2,18,2,2,6,27,0.236,0.257,0.333,0.591,68,0.271,60,65,2,0,4,1,1,H9/8,,basske01
292,Joe Nolan*,32,BAL,AL,0.9,73,202,184,25,51,11,1,5,24,0,0,16,31,0.277,0.342,0.429,0.771,113,0.357,117,79,5,2,0,0,1,2H,,nolanjo01
293,Tony Scott#,31,HOU,NL,-0.2,80,202,186,20,42,6,1,2,17,5,4,11,39,0.226,0.264,0.301,0.565,62,0.268,60,56,0,0,1,4,0,8H9/7,,scottto01
294,Junior Ortiz,23,2TM,NL,-1.1,73,200,193,11,48,5,0,0,12,1,0,4,34,0.249,0.268,0.275,0.542,52,0.265,47,53,1,1,2,0,0,2/H,,ortizju01
295,Mark Brouhard,27,MIL,AL,0.7,56,198,185,25,51,10,1,7,23,0,4,9,39,0.276,0.315,0.454,0.769,116,0.342,119,84,7,2,1,1,0,7D/9H,,brouhma01
296,Rick Peters#,27,OAK,AL,0.2,55,198,178,20,51,7,0,0,20,4,9,12,21,0.287,0.327,0.326,0.652,87,0.293,90,58,2,1,2,5,0,89/DH7,,peterri01
297,Orlando Mercado,21,SEA,AL,-0.9,66,197,178,10,35,11,2,1,16,2,2,14,27,0.197,0.256,0.298,0.554,50,0.249,36,53,3,1,2,2,0,2/H,,mercaor01
298,Broderick Perkins*,28,CLE,AL,-0.9,79,197,184,23,50,10,0,0,24,1,5,9,19,0.272,0.299,0.326,0.626,70,0.277,62,60,3,0,0,4,3,H3D9/7,,perkibr01
299,Bob Johnson,23,TEX,AL,0.5,72,193,175,18,37,6,1,5,16,3,0,16,55,0.211,0.28,0.343,0.623,73,0.301,75,60,7,1,0,1,0,23/H,,johnsbo04
300,Mike Ramsey#,29,STL,NL,-0.5,97,192,175,25,46,4,3,1,16,4,2,12,23,0.263,0.309,0.337,0.646,79,0.301,72,59,4,1,1,3,2,4H6/57,,ramsemi01
301,Dan Meyer*,30,OAK,AL,-1.3,69,191,169,15,32,9,0,1,13,0,0,19,11,0.189,0.268,0.26,0.529,51,0.253,48,44,8,0,1,2,2,3HD/795,,meyerda01
302,Rob Wilfong*,29,CAL,AL,-0.3,65,190,177,17,45,7,1,2,17,0,2,10,25,0.254,0.293,0.339,0.632,75,0.277,63,60,2,0,2,1,1,4H5/6D,,wilforo01
303,Álex Treviño,25,CIN,NL,0.4,74,187,167,14,36,8,1,1,13,0,0,17,20,0.216,0.285,0.293,0.578,59,0.265,43,49,3,0,1,2,6,2H/54,,trevial01
304,Richie Hebner*,35,PIT,NL,0.2,78,186,162,23,43,4,1,5,26,8,3,17,28,0.265,0.332,0.395,0.727,99,0.335,93,64,3,1,2,4,4,5H/397,,hebneri01
305,Tim Laudner,25,MIN,AL,-0.5,62,184,168,20,31,9,0,6,18,0,0,15,49,0.185,0.25,0.345,0.595,60,0.287,62,58,2,0,0,1,0,2/HD,,laudnti01
306,Ed Jurak,25,BOS,AL,0.9,75,183,159,19,44,8,4,0,18,1,2,18,25,0.277,0.35,0.377,0.727,95,0.344,102,60,4,1,3,2,1,63H5/D4,,juraked01
307,Lenny Faedo,23,MIN,AL,-0.3,51,182,173,16,48,7,0,1,18,0,0,4,19,0.277,0.291,0.335,0.626,70,0.298,70,58,4,0,3,2,1,6,,faedole01
308,Bobby Mitchell*,28,MIN,AL,0.2,59,181,152,26,35,4,2,1,15,1,1,28,21,0.23,0.354,0.303,0.656,81,0.317,84,46,3,1,0,0,2,8H/7,,mitchbo03
309,Mike Squires*,31,CHW,AL,-0.7,143,180,153,21,34,4,1,1,11,3,3,22,11,0.222,0.326,0.281,0.607,67,0.288,64,43,2,2,2,1,3,*3H/D5,,squirmi01
310,Kurt Bevacqua,36,SDP,NL,0.1,74,177,156,17,38,7,0,2,24,0,3,18,33,0.244,0.32,0.327,0.647,83,0.296,79,51,3,0,2,1,1,H35/79,,bevacku01
311,Steve Lubratich,28,CAL,AL,-0.6,57,174,156,12,34,9,0,0,7,0,1,4,17,0.218,0.236,0.276,0.512,41,0.238,29,43,3,0,13,1,0,654/H,,lubrast01
312,Jim Morrison,30,PIT,NL,1.2,66,174,158,16,48,7,2,6,25,2,6,9,25,0.304,0.347,0.487,0.834,127,0.362,127,77,3,2,4,1,1,45H/6,,morriji01
313,Bob Watson,37,ATL,NL,0.3,65,170,149,14,46,9,0,6,37,0,2,18,23,0.309,0.376,0.49,0.866,131,0.381,130,73,5,0,0,3,3,3H,,watsobo01
314,Donnie Hill#,22,OAK,AL,0.8,53,169,158,20,42,7,0,2,15,1,1,4,21,0.266,0.28,0.348,0.629,78,0.306,87,55,3,0,5,2,0,6/H,,hilldo01
315,Randy Johnson,27,ATL,NL,0.6,86,169,144,22,36,3,0,1,17,1,3,20,27,0.25,0.345,0.292,0.637,73,0.307,75,42,4,1,4,0,3,5H/4,,johnsra04
316,Dave Bergman*,30,SFG,NL,1.2,90,167,140,16,40,4,1,6,24,2,1,24,21,0.286,0.394,0.457,0.851,139,0.396,147,64,5,1,2,0,2,3H/7,,bergmda01
317,Jack Fimple,24,LAD,NL,0.8,54,167,148,16,37,8,1,2,22,1,0,11,39,0.25,0.3,0.358,0.658,83,0.313,82,53,4,0,7,1,0,2,,fimplja01
318,Ray Smith,27,MIN,AL,0.2,59,167,152,11,34,5,0,0,8,1,0,10,12,0.224,0.274,0.257,0.531,46,0.266,45,39,4,1,3,1,0,2,,smithra01
319,Johnny Grubb*,34,DET,AL,1.1,57,165,134,20,34,5,2,4,22,0,0,28,17,0.254,0.388,0.41,0.798,124,0.38,134,55,5,2,0,1,1,9DH/75,,grubbjo01
320,Jay Johnstone*,37,CHC,NL,0.4,86,165,140,16,36,7,0,6,22,1,1,20,24,0.257,0.362,0.436,0.798,117,0.351,108,61,4,3,2,0,6,H7/9,,johnsja01
321,Rusty Kuntz,28,2TM,AL,-0.7,59,161,142,19,30,4,0,3,6,1,0,18,41,0.211,0.298,0.303,0.601,64,0.287,61,43,5,0,0,1,0,8/H97D,,kuntzru01
322,Lou Piniella,39,NYY,AL,-0.1,53,160,148,19,43,9,1,2,16,1,1,11,12,0.291,0.344,0.405,0.749,110,0.328,100,60,4,1,0,0,3,97H/D,,pinielo01
323,Ed Romero,25,MIL,AL,0.2,59,158,145,17,46,7,0,1,18,1,0,8,8,0.317,0.348,0.386,0.735,109,0.332,104,56,2,0,3,2,0,6H7/5D489,,romered01
324,Bert Campaneris,41,NYY,AL,0.2,60,155,143,19,46,5,0,0,11,6,7,8,9,0.322,0.355,0.357,0.712,101,0.335,113,51,4,0,3,1,0,45H,,campabe01
325,Kevin McReynolds,23,SDP,NL,0.4,39,155,140,15,31,3,1,4,14,2,1,12,29,0.221,0.277,0.343,0.62,74,0.304,79,48,1,0,0,3,1,89/7H,,mcreyke01
326,Lenn Sakata,29,BAL,AL,0.8,66,152,134,23,34,7,0,3,12,8,4,16,17,0.254,0.338,0.373,0.711,98,0.331,99,50,4,1,1,0,0,4H/2D,,sakatle01
327,Denny Walling*,29,HOU,NL,0.5,100,152,135,24,40,5,3,3,19,2,2,15,16,0.296,0.364,0.444,0.809,131,0.384,145,60,1,0,1,1,1,H359/7,,wallide01
328,Jerry Hairston#,31,CHW,AL,1.2,101,151,126,17,37,9,1,5,22,0,1,23,16,0.294,0.397,0.5,0.897,142,0.403,147,63,1,0,0,2,4,H78/D9,,hairsje01
329,Ozzie Virgil,26,PHI,NL,-0.4,55,151,140,11,30,7,0,6,23,0,2,8,34,0.214,0.272,0.393,0.664,83,0.301,80,55,8,3,0,0,0,2/H,,virgioz02
330,Jim Wohlford,32,MON,NL,0.8,83,150,141,7,39,8,0,1,14,0,0,5,14,0.277,0.297,0.355,0.652,81,0.301,74,50,4,0,2,2,0,9H/78,,wohlfji01
331,Larry Milbourne#,32,2TM,2LG,-0.7,72,149,136,8,30,4,1,0,6,3,2,9,17,0.221,0.272,0.265,0.537,51,0.254,44,36,3,1,2,1,0,4H6/5,,milbola01
332,Jeff Newman,34,BOS,AL,-0.3,59,147,132,11,25,4,0,3,7,0,1,10,31,0.189,0.255,0.288,0.543,46,0.25,34,38,4,2,2,1,1,2/DH,,newmaje01
333,Marc Hill,31,CHW,AL,-0.1,58,146,133,11,30,6,0,1,11,0,1,9,24,0.226,0.275,0.293,0.568,54,0.251,36,39,4,0,4,0,2,2/HD3,,hillma01
334,Ken Phelps*,28,SEA,AL,0.1,50,144,127,10,30,4,1,7,16,0,0,13,25,0.236,0.301,0.449,0.75,100,0.34,99,57,0,0,1,3,0,3DH,,phelpke01
335,John Moses#,25,SEA,AL,-1.6,93,143,130,19,27,4,1,0,6,11,5,12,20,0.208,0.28,0.254,0.534,46,0.273,50,33,4,1,0,0,0,7H8D/9,,mosesjo01
336,Brian Harper,23,PIT,NL,-0.1,61,140,131,16,29,4,1,7,20,0,0,2,15,0.221,0.232,0.427,0.659,77,0.315,81,56,3,1,2,4,0,7H/39,,harpebr01
337,Chris Bando#,27,CLE,AL,0.9,48,138,121,15,31,3,0,4,15,0,1,15,19,0.256,0.336,0.38,0.716,94,0.356,113,46,5,0,1,1,0,2H,,bandoch01
338,Kelly Paris,25,CIN,NL,-0.3,56,138,120,13,30,6,0,0,7,8,2,15,22,0.25,0.336,0.3,0.636,76,0.319,78,36,3,1,1,1,1,H54/63,,pariske01
339,Kelvin Moore,25,OAK,AL,-0.2,41,136,124,12,26,4,0,5,16,2,4,10,39,0.21,0.272,0.363,0.635,79,0.287,81,45,3,1,0,1,0,3/H,,mooreke01
340,Domingo Ramos,25,SEA,AL,0.7,53,136,127,14,36,4,0,2,10,3,1,7,12,0.283,0.326,0.362,0.688,87,0.328,89,46,4,1,1,0,0,6H/45D,,ramosdo01
341,Joe Simpson*,31,KCR,AL,-0.8,89,135,119,16,20,2,2,0,8,1,1,11,21,0.168,0.248,0.218,0.467,30,0.228,22,26,1,2,2,1,2,3H98/71D,,simpsjo01
342,Rick Burleson,32,CAL,AL,-0.3,33,134,119,22,34,7,0,0,11,0,2,12,12,0.286,0.348,0.345,0.693,93,0.311,88,41,5,0,2,1,0,6/H,,burleri01
343,Biff Pocoroba#,29,ATL,NL,0.1,55,133,120,11,32,6,0,2,16,0,0,12,7,0.267,0.331,0.367,0.697,88,0.337,93,44,3,0,0,1,4,2H,,pocorbi01
344,Marty Castillo,26,DET,AL,-0.4,67,132,119,10,23,4,0,2,10,2,0,7,22,0.193,0.238,0.277,0.515,44,0.254,39,33,4,0,6,0,0,52/H3,,castima02
345,Rusty Staub*,39,NYM,NL,0.5,104,132,115,5,34,6,0,3,28,0,0,14,10,0.296,0.371,0.426,0.797,122,0.369,125,49,4,1,0,2,3,H/379,,staubru01
346,Dave Anderson,22,LAD,NL,-0.6,61,131,115,12,19,4,2,1,2,6,3,12,15,0.165,0.244,0.261,0.505,41,0.249,35,30,1,0,4,0,1,6H/5,,anderda02
347,Kiko Garcia,29,PHI,NL,0.6,84,131,118,22,34,7,1,2,9,1,2,9,20,0.288,0.344,0.415,0.759,111,0.341,109,49,6,1,3,0,2,465/H,,garciki01
348,Dane Iorg*,33,STL,NL,0.2,58,131,116,6,31,9,1,0,11,1,0,10,11,0.267,0.321,0.362,0.683,89,0.312,79,42,6,1,0,4,2,H937,,iorgda01
349,Mario Ramírez,25,SDP,NL,0.6,55,131,107,11,21,6,3,0,12,0,0,20,23,0.196,0.326,0.308,0.634,80,0.312,84,33,2,1,2,1,1,6H/5,,ramirma01
350,Butch Davis,25,KCR,AL,1.3,33,130,122,13,42,2,6,2,18,4,3,4,19,0.344,0.359,0.508,0.868,137,0.387,140,62,3,0,2,2,0,7,,davisbu02
351,Don Money,36,MIL,AL,-0.7,43,128,114,5,17,5,0,1,8,0,0,11,17,0.149,0.22,0.219,0.44,26,0.225,28,25,3,0,1,2,1,DH5/3,,moneydo01
352,Larry Biittner*,36,TEX,AL,-0.1,66,127,116,5,32,5,1,0,18,0,0,9,16,0.276,0.323,0.336,0.659,85,0.29,69,39,0,0,0,2,5,H3/D9,,biittla01
353,Greg Pryor,33,KCR,AL,-0.4,68,125,115,9,25,4,0,1,14,0,0,7,8,0.217,0.26,0.278,0.538,49,0.247,36,32,3,0,2,1,0,5/34H,,pryorgr01
354,Ricky Adams,24,CAL,AL,0.9,58,123,112,22,28,2,0,2,6,1,1,5,12,0.25,0.3,0.321,0.621,73,0.307,81,36,2,3,3,0,0,65/H4,,adamsri02
355,George Bell,23,TOR,AL,0.2,39,118,112,5,30,5,4,2,17,1,1,4,17,0.268,0.305,0.438,0.743,97,0.329,91,49,4,2,0,0,1,7/9HD,,bellge02
356,Floyd Rayford,25,STL,NL,-0.3,56,117,104,5,22,4,0,3,14,1,0,10,27,0.212,0.278,0.337,0.615,70,0.322,86,35,3,0,2,1,1,5H,,rayfofl01
357,Benny Ayala,32,BAL,AL,-0.2,47,115,104,12,23,7,0,4,13,0,0,9,18,0.221,0.278,0.404,0.682,87,0.3,77,42,2,0,0,2,0,7HD/9,,ayalabe01
358,Mark Bradley,26,NYM,NL,-0.1,73,115,104,10,21,4,0,3,5,4,2,11,35,0.202,0.278,0.327,0.605,68,0.286,63,34,2,0,0,0,1,H97/8,,bradlma01
359,Alan Knicely,28,CIN,NL,0.1,59,115,98,11,22,3,0,2,10,0,2,16,28,0.224,0.333,0.316,0.65,79,0.288,67,31,5,0,1,0,3,2H/973,,kniceal01
360,Steve Braun*,35,STL,NL,0.5,78,114,92,8,25,2,1,3,7,0,1,21,7,0.272,0.404,0.413,0.817,127,0.381,135,38,1,0,0,1,0,H7/95,,braunst01
361,John Rabb,23,SFG,NL,0.1,40,114,104,10,24,9,0,1,14,1,0,9,17,0.231,0.292,0.346,0.638,79,0.325,93,36,4,0,1,0,1,2/H9,,rabbjo01
362,Tom Foley*,23,CIN,NL,0,68,113,98,7,20,4,1,0,9,1,0,13,17,0.204,0.297,0.265,0.563,56,0.28,52,26,1,0,2,0,2,6H/4,,foleyto02
363,Jim Essian,32,CLE,AL,0.1,48,112,93,11,19,4,0,2,11,0,1,16,8,0.204,0.315,0.312,0.627,71,0.288,65,29,1,0,1,2,0,2/5H,,essiaji01
364,Jim Anderson,26,TEX,AL,-0.1,50,111,102,8,22,1,1,0,6,1,2,5,8,0.216,0.252,0.245,0.497,40,0.24,38,25,3,0,4,0,0,64/H57D29,,anderji01
365,Mike Brown,23,CAL,AL,0.1,31,111,104,12,24,5,1,3,9,1,0,7,20,0.231,0.279,0.385,0.664,82,0.331,96,40,3,0,0,0,0,79/8,,brownmi02
366,Jamie Nelson,23,SEA,AL,-0.2,40,111,96,9,21,3,0,1,5,4,2,13,12,0.219,0.309,0.281,0.59,62,0.274,52,27,2,0,1,1,1,2/H,,nelsoja01
367,Fernando Valenzuela*,22,LAD,NL,0.2,36,106,91,5,17,3,0,1,9,0,1,1,23,0.187,0.194,0.253,0.446,24,0.205,-3,23,2,0,12,1,0,1/H,ASSS,valenfe01
368,Steve Carlton*,38,PHI,NL,0.3,37,105,97,9,19,5,0,0,1,0,0,2,20,0.196,0.212,0.247,0.46,28,0.219,10,24,2,0,6,0,0,1,,carltst01
369,Craig Reynolds*,30,HOU,NL,-0.3,65,104,98,10,21,3,0,1,6,0,1,6,10,0.214,0.26,0.276,0.535,54,0.285,73,27,0,0,0,0,1,4H5/67,,reynocr01
370,Steve Rogers,33,MON,NL,-0.1,36,104,82,5,12,1,0,0,2,0,0,1,27,0.146,0.167,0.159,0.325,-9,0.175,-45,13,0,1,20,0,0,1,ASCYA-4,rogerst01
371,Darnell Coles,21,SEA,AL,-0.1,27,100,92,9,26,7,0,1,6,0,3,7,12,0.283,0.333,0.391,0.725,96,0.32,96,36,8,0,1,0,0,5/H,,colesda01
372,John Mizerock*,22,HOU,NL,-0.3,33,100,85,8,13,4,1,1,10,0,0,12,15,0.153,0.263,0.259,0.521,50,0.278,64,22,2,1,1,1,2,2,,mizerjo01
373,Mario Soto,26,CIN,NL,-0.1,35,100,88,6,11,3,0,0,2,0,0,1,26,0.125,0.135,0.159,0.294,-20,0.176,-35,14,0,0,11,0,0,1/H,ASCYA-2MVP-14,sotoma01
374,Glenn Brummer,28,STL,NL,0,45,99,87,7,24,7,0,0,9,1,3,10,11,0.276,0.351,0.356,0.707,96,0.32,96,31,4,0,2,0,1,2/H,,brummgl01
375,Joe Niekro,38,HOU,NL,-0.6,38,98,85,1,8,2,0,0,2,0,0,0,22,0.094,0.105,0.118,0.222,-36,0.103,-85,10,1,1,12,0,0,1,,niekrjo01
376,Joe Pettini,28,SFG,NL,0.2,61,97,86,11,16,0,1,0,7,4,1,9,11,0.186,0.26,0.209,0.47,34,0.267,47,18,3,0,1,1,1,6H45,,pettijo01
377,Luis Pujols,27,HOU,NL,-1.4,40,97,87,4,17,2,0,0,12,0,0,5,14,0.195,0.234,0.218,0.452,30,0.231,27,19,4,0,3,2,2,2,,pujollu01
378,John Denny,30,PHI,NL,0.1,36,96,77,7,13,1,0,0,2,2,0,2,16,0.169,0.19,0.182,0.372,4,0.192,-33,14,2,0,17,0,0,1,CYA-1MVP-13,dennyjo01
379,Steve Balboni,26,NYY,AL,0.3,32,95,86,8,20,2,0,5,17,0,0,8,23,0.233,0.295,0.43,0.725,101,0.33,100,37,2,0,0,1,0,3/HD,,balbost01
380,Bill Gullickson,24,MON,NL,0.2,34,95,82,10,11,5,0,1,3,0,0,4,27,0.134,0.174,0.232,0.406,12,0.209,-2,19,1,0,9,0,0,1,,gullibi01
381,Jerry Morales,34,CHC,NL,-0.3,63,95,87,11,17,9,0,0,11,0,0,7,19,0.195,0.253,0.299,0.551,50,0.253,35,26,1,0,0,1,0,H78/9,,moralje01
382,Carmelo Martínez,22,CHC,NL,0.2,29,94,89,8,23,3,0,6,16,0,0,4,19,0.258,0.287,0.494,0.782,110,0.346,103,44,3,0,0,1,0,3/H57,,martica01
383,George Bjorkman,26,HOU,NL,0.3,29,93,75,8,17,4,0,2,14,0,0,16,29,0.227,0.37,0.36,0.73,110,0.339,109,27,1,1,1,0,4,2/H,,bjorkge01
384,Gary Pettis#,25,CAL,AL,1.2,22,93,85,19,25,2,3,3,6,8,3,7,15,0.294,0.348,0.494,0.842,131,0.425,161,42,1,0,1,0,0,8/9H,,pettiga01
385,Jamie Quirk*,28,STL,NL,-0.4,48,93,86,3,18,2,1,2,11,0,0,6,27,0.209,0.269,0.326,0.594,64,0.274,53,28,2,1,0,0,0,2H/5,,quirkja01
386,Houston Jiménez,25,MIN,AL,-0.2,36,92,86,5,15,5,1,0,9,0,1,4,11,0.174,0.207,0.256,0.462,25,0.221,20,22,0,0,0,2,0,6,,jimenho01
387,Mitchell Page*,31,OAK,AL,-0.2,57,92,79,16,19,3,0,0,1,3,3,10,22,0.241,0.341,0.278,0.619,79,0.298,87,22,2,2,1,0,0,DH/79,,pagemi02
388,Tom Veryzer,30,CHC,NL,-0.4,59,92,88,5,18,3,0,1,3,0,0,3,13,0.205,0.231,0.273,0.503,37,0.236,21,24,1,0,1,0,1,65H,,veryzto01
389,Aurelio Rodríguez,35,2TM,AL,-0.6,67,92,87,1,12,1,0,1,3,0,0,0,16,0.138,0.146,0.184,0.33,-9,0.148,-37,16,1,1,2,1,0,5,,rodriau01
390,César Gerónimo*,35,KCR,AL,-0.5,38,91,87,2,18,4,0,0,4,0,1,2,13,0.207,0.242,0.253,0.495,37,0.232,30,22,1,2,0,0,0,9/7H83,,geronce01
391,Scot Thompson*,27,CHC,NL,-0.8,53,91,88,4,17,3,1,0,10,0,0,3,14,0.193,0.22,0.25,0.47,28,0.236,23,22,4,0,0,0,0,H7/93,,thompsc01
392,Larry McWilliams*,29,PIT,NL,-0.3,35,90,79,5,9,1,0,0,4,1,1,1,32,0.114,0.125,0.127,0.252,-31,0.137,-64,10,0,0,10,0,0,1,CYA-5,mcwilla01
393,Hosken Powell*,28,TOR,AL,-0.4,40,89,83,6,14,0,0,1,7,2,0,5,8,0.169,0.213,0.205,0.418,14,0.202,-5,17,1,0,0,1,0,9H/73D,,powelho01
394,Mike Vail,31,2TM,NL,0.4,52,89,79,6,19,3,0,2,7,0,0,8,17,0.241,0.326,0.354,0.68,90,0.327,95,28,1,2,0,0,0,H9/375,,vailmi01
395,Steve Lake,26,CHC,NL,0.5,38,88,85,9,22,4,1,1,7,0,0,2,6,0.259,0.284,0.365,0.649,76,0.295,65,31,4,1,0,0,2,2/H,,lakest01
396,Rick Rhoden,30,PIT,NL,-0.2,36,88,86,2,13,1,0,0,5,0,0,0,19,0.151,0.151,0.163,0.314,-14,0.164,-31,14,2,0,2,0,0,1,,rhoderi01
397,Lorenzo Gray,25,CHW,AL,-0.4,41,87,78,18,14,3,0,1,4,1,0,8,16,0.179,0.256,0.256,0.512,40,0.254,35,20,3,0,1,0,0,5H/D,,graylo01
398,Len Matuszek*,28,PHI,NL,0.7,28,87,80,12,22,6,1,4,16,0,1,4,14,0.275,0.306,0.525,0.831,128,0.377,136,42,1,0,2,1,1,3/H,,matusle01
399,Mike Richardt,25,TEX,AL,-0.3,22,86,83,9,13,2,1,1,7,2,1,2,11,0.157,0.174,0.241,0.415,15,0.238,33,20,2,0,0,1,0,4/H,,richami01
400,Steve Nicosia,27,2TM,NL,-0.7,36,86,79,8,17,2,0,1,7,0,0,4,9,0.215,0.253,0.278,0.531,47,0.263,44,22,7,0,3,0,1,2H,,nicosst01
401,Al Chambers*,22,SEA,AL,-0.1,31,85,67,11,14,3,0,1,7,0,1,18,20,0.209,0.376,0.299,0.675,86,0.328,95,20,1,0,0,0,1,D/H7,,chambal01
402,Craig McMurtry,23,ATL,NL,-0.5,36,85,70,2,6,0,0,0,3,0,0,3,40,0.086,0.123,0.086,0.209,-43,0.104,-105,6,1,0,12,0,0,1,CYA-7ROY-2,mcmurcr01
403,Pascual Pérez,26,ATL,NL,0.2,33,85,75,4,12,0,0,0,3,0,0,3,27,0.16,0.192,0.16,0.352,-4,0.204,-14,12,2,0,7,0,0,1,AS,perezpa01
404,Harry Spilman*,28,HOU,NL,-0.6,42,85,78,7,13,3,0,1,9,0,0,5,12,0.167,0.212,0.244,0.455,30,0.21,15,19,2,0,0,2,0,H3/2,,spilmha01
405,Scott Ullger,28,MIN,AL,-0.5,35,85,79,8,15,4,0,0,5,0,2,5,21,0.19,0.247,0.241,0.488,34,0.227,28,19,6,1,0,0,0,3/H5D,,ullgesc01
406,Charlie Lea,26,MON,NL,-0.2,33,84,70,6,8,1,0,0,3,0,0,2,29,0.114,0.139,0.129,0.267,-25,0.166,-44,9,3,0,12,0,0,1,,leach01
407,Mike Jorgensen*,34,2TM,NL,0.2,95,84,72,10,18,4,0,2,11,0,1,10,12,0.25,0.345,0.389,0.734,100,0.343,104,28,2,1,0,1,0,H3/7,,jorgemi01
408,Thad Bosley*,26,CHC,NL,0.5,43,83,72,12,21,4,1,2,12,1,1,10,12,0.292,0.373,0.458,0.832,126,0.39,138,33,0,0,0,1,1,H7/98,,bosleth01
409,Jerry Reuss*,34,LAD,NL,0.7,32,83,71,4,20,2,0,0,3,0,0,2,28,0.282,0.301,0.31,0.611,71,0.293,65,22,1,0,10,0,0,1,,reussje01
410,Tim Teufel,24,MIN,AL,0.8,21,82,78,11,24,7,1,3,6,0,0,2,8,0.308,0.325,0.538,0.863,131,0.386,133,42,1,0,2,0,0,4/H6D,,teufeti01
411,Bob Jones*,33,TEX,AL,-0.2,41,81,72,5,16,4,0,1,11,0,2,5,17,0.222,0.284,0.319,0.603,69,0.268,63,23,2,2,0,2,1,HD/793,,jonesbo02
412,Miguel Diloné#,28,3TM,2LG,0,43,81,71,17,13,3,1,0,7,8,1,10,5,0.183,0.284,0.254,0.537,48,0.291,56,18,1,0,0,0,0,H7/8D,,dilonmi01
413,Joaquín Andújar#,30,STL,NL,-0.6,39,80,73,2,6,1,0,0,2,2,1,2,38,0.082,0.107,0.096,0.203,-43,0.098,-87,7,2,0,5,0,0,1,,andujjo01
414,Marshall Edwards*,30,MIL,AL,-0.1,51,79,74,14,22,1,1,0,5,5,5,1,9,0.297,0.303,0.338,0.64,82,0.281,80,25,1,0,3,1,0,H978/D,,edwarma01
415,Bill Schroeder,24,MIL,AL,0.1,23,79,73,7,13,2,1,3,7,0,1,3,23,0.178,0.221,0.356,0.577,61,0.272,66,26,0,1,2,0,0,2,,schrobi01
416,Fred Breining,27,SFG,NL,0,32,78,67,1,10,1,0,0,4,0,0,6,31,0.149,0.219,0.164,0.383,10,0.189,-12,11,4,0,5,0,0,1,,breinfr01
417,Gene Tenace,36,PIT,NL,-0.1,53,78,62,7,11,5,0,0,6,0,1,12,17,0.177,0.346,0.258,0.604,68,0.295,71,16,0,4,0,0,0,H3/29,,tenacge01
418,Bob Welch,26,LAD,NL,-0.3,31,78,73,2,7,1,0,1,2,0,1,1,22,0.096,0.12,0.151,0.271,-25,0.132,-49,11,1,1,3,0,0,1,CYA-8,welchbo01
419,Phil Bradley,24,SEA,AL,0,23,77,67,8,18,2,0,0,5,3,1,8,5,0.269,0.342,0.299,0.641,76,0.315,79,20,0,0,1,1,0,8/HD,,bradlph01
420,Tom Seaver,38,NYM,NL,0.1,34,77,64,6,10,0,2,0,4,0,0,6,26,0.156,0.225,0.219,0.444,25,0.21,1,14,2,0,6,1,0,1,,seaveto01
